trace,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi
k1,0,0.8,1.0,mean,SPJF-r1s,2.422091170105604,0.8833597385607811,0.8339113143428439,0.9148688061295347,63.265543103392716,56.803566582550175,68.43314144581822
k1,0,0.8,1.0,mean,FIX-G300,3.0711186397761243,0.7459186532167451,0.6874605127847419,0.807932686033579,53.42211858511319,48.0289502195159,57.4573825519151
k1,0,0.8,1.0,mean,FIXSEL-G300,3.7766498886287616,0.5965120639460846,0.5265903931177452,0.6912572614496482,42.721733905102695,37.44526080573006,47.972246228469714
k1,0,0.8,1.0,mean,CAP-G300,3.173522997135966,0.7242330286827942,0.664384979430489,0.7872619147138462,51.86901088302126,46.39201047596044,56.17949603401364
k1,0,0.8,1.0,mean,HYB-G300,3.4269041300138143,0.6705758577064844,0.622113862855937,0.7151161817774455,48.0261256857192,43.17601154125011,52.04280065114312
k1,0,0.8,1.0,mean,SKIP-G300,6.284088464757614,0.06552517133951628,0.05497048249793212,0.08313542026624164,4.69286222902961,4.03194047646517,5.63470679050351
k1,0,0.8,1.0,mean,FIX-G600,2.6920292555566845,0.8261963900527097,0.7764322439211229,0.8651908466233317,59.171548175727345,53.41193673532732,63.545943561136376
k1,0,0.8,1.0,mean,FIXSEL-G600,3.052439406836302,0.7498742547415104,0.6918966733241652,0.8112286164822218,53.7054157151959,48.223713567914764,57.671529559484924
k1,0,0.8,1.0,mean,CAP-G600,2.700261260976861,0.8244531421743397,0.7734963183274336,0.8631436318934742,59.04669810731851,53.14447798451583,63.47621276819761
k1,0,0.8,1.0,mean,HYB-G600,3.044001191961132,0.7516611704962446,0.7032484780484258,0.7897126070695253,53.83339324322707,48.30139597720837,58.22699456560916
k1,0,0.8,1.0,mean,SKIP-G600,6.044066256402093,0.116353394126145,0.09744948538144109,0.146841303187306,8.333140339072822,7.134210338786302,9.933795884719734
k1,0,0.8,1.0,mean,FIX-G1200,2.55301811048647,0.8556340387597307,0.8058347168863715,0.8888696502408148,61.279849869633914,55.179109745103794,65.96687434595637
k1,0,0.8,1.0,mean,FIXSEL-G1200,2.7090818499430966,0.8225852530979212,0.7731727992152639,0.8623021538906288,58.91292133244643,53.14658169503295,63.23809042766436
k1,0,0.8,1.0,mean,CAP-G1200,2.5536502990845205,0.8555001635524111,0.8041651401296169,0.8888910290081703,61.270261830549245,55.13441251552052,66.17062221533565
k1,0,0.8,1.0,mean,HYB-G1200,3.161249213740581,0.726832182324158,0.684900440772424,0.7602845761203457,52.05516026197977,46.605561840655646,56.47768604618989
k1,0,0.8,1.0,mean,SKIP-G1200,5.677179298588403,0.1940470882098232,0.16144054707083783,0.24372993539319351,13.897502780948525,11.854130133386487,16.574425978580223
k1,0,0.8,1.0,mean,SPJF-reversed,11.414471649858797,-1.0209087103404932,-1.1324275873537282,-0.9040571882250112,-73.11669436497804,-80.4666908028442,-62.868225161448805
