trace,level,rho_target,metric,quantity,pair,label,diff,lo,hi,resolved,verdict
primary,0,0.5,p99dl,gain,FIXSEL-G600 - FIX-G600,"selected fixed budget vs B0 = Bmax, G = 600 s",-0.009519464671608246,-0.014013601726917424,-0.005566408289480574,True,FIX-G600 better
primary,0,0.5,p99dl,red_pct,FIXSEL-G600 - FIX-G600,"selected fixed budget vs B0 = Bmax, G = 600 s",-0.5830853092575552,-0.8532532652835695,-0.33933265251582945,True,FIX-G600 better
primary,0,0.5,p99dl,gain,CAP-G600 - SPJF-tweedie,"guard vs unguarded, G = 600 s",-0.012297148308886396,-0.019547432861742552,-0.005597956436643194,True,SPJF-tweedie better
primary,0,0.5,p99dl,red_pct,CAP-G600 - SPJF-tweedie,"guard vs unguarded, G = 600 s",-0.7545795808318374,-1.194132305485622,-0.3325461974253179,True,SPJF-tweedie better
primary,0,0.5,p99dl,gain,CAP-G600 - SKIP-G600,"capped relative vs finite skip, G = 600 s",0.5549765075329668,0.5001023226147748,0.6058548838738528,True,CAP-G600 better
primary,0,0.5,p99dl,red_pct,CAP-G600 - SKIP-G600,"capped relative vs finite skip, G = 600 s",34.34310205815731,30.88368324574964,38.148261861974525,True,CAP-G600 better
primary,0,0.5,p99dl,gain,CAP-G1200 - FIXSEL-G1200,"capped relative vs the selected fixed budget, equal grids, G = 1200 s",0.006787292600646588,0.003206261534174798,0.010926874375204218,True,CAP-G1200 better
primary,0,0.5,p99dl,red_pct,CAP-G1200 - FIXSEL-G1200,"capped relative vs the selected fixed budget, equal grids, G = 1200 s",0.4195632279011079,0.20328110640263047,0.6568768781825461,True,CAP-G1200 better
primary,0,0.5,p99dl,gain,CAP-G1200 - FIX-G1200,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 1200 s",0.00043985110101341096,-0.0008900835211656883,0.0018384653242757257,False,unresolved
primary,0,0.5,p99dl,red_pct,CAP-G1200 - FIX-G1200,"capped relative vs the equal-promise fixed budget B0 = Bmax, G = 1200 s",0.028515026412144096,-0.057563100883993815,0.11612676267749007,False,unresolved
primary,0,0.5,p99dl,gain,HYB-G1200 - CAP-G1200,"hybrid (queue-length term) vs capped, G = 1200 s",-0.006775948222901285,-0.011857761213027396,-0.001239637248051895,True,CAP-G1200 better
primary,0,0.5,p99dl,red_pct,HYB-G1200 - CAP-G1200,"hybrid (queue-length term) vs capped, G = 1200 s",-0.41770660846584917,-0.74768048099371,-0.07756159105661826,True,CAP-G1200 better
primary,0,0.5,p99dl,gain,HYB-G1200 - FIXSEL-G1200,"hybrid vs the selected fixed budget, G = 1200 s",1.1344377745303724e-05,-0.00506850694663504,0.005549626433897425,False,unresolved
primary,0,0.5,p99dl,red_pct,HYB-G1200 - FIXSEL-G1200,"hybrid vs the selected fixed budget, G = 1200 s",0.0018566194352587218,-0.3155698750384614,0.3390979779235405,False,unresolved
primary,0,0.5,p99dl,gain,FIXSEL-G1200 - FIX-G1200,"selected fixed budget vs B0 = Bmax, G = 1200 s",-0.006347441499633177,-0.01079572631106605,-0.0027847516397477533,True,FIX-G1200 better
primary,0,0.5,p99dl,red_pct,FIXSEL-G1200 - FIX-G1200,"selected fixed budget vs B0 = Bmax, G = 1200 s",-0.3910482014889638,-0.6505541348253681,-0.1715531972253682,True,FIX-G1200 better
primary,0,0.5,p99dl,gain,CAP-G1200 - SPJF-tweedie,"guard vs unguarded, G = 1200 s",-0.0008677616027337187,-0.0022306151673125553,0.0009068075546948626,False,unresolved
primary,0,0.5,p99dl,red_pct,CAP-G1200 - SPJF-tweedie,"guard vs unguarded, G = 1200 s",-0.05180200122168088,-0.13791121991333366,0.05850359498318122,False,unresolved
primary,0,0.5,p99dl,gain,CAP-G1200 - SKIP-G1200,"capped relative vs finite skip, G = 1200 s",0.38465339213929484,0.3114979936631888,0.46564454076319767,True,CAP-G1200 better
primary,0,0.5,p99dl,red_pct,CAP-G1200 - SKIP-G1200,"capped relative vs finite skip, G = 1200 s",23.778243247449026,19.433479313010995,29.140964697874125,True,CAP-G1200 better
primary,0,0.5,p99dl,gain,CAP-G600-reversed - SPJF-reversed,guard vs unguarded under the reversed predictor,-0.036095458926285295,-0.046216967355198896,-0.02404822309537936,True,SPJF-reversed better
primary,0,0.5,p99dl,red_pct,CAP-G600-reversed - SPJF-reversed,guard vs unguarded under the reversed predictor,-2.2300722394260504,-2.9763242155513874,-1.4665070032980898,True,SPJF-reversed better
primary,0,0.5,p99dl,gain,CAP-G600-random - SPJF-random,guard vs unguarded under the random predictor,-0.0164409548287493,-0.022829638358508125,-0.011828389588917847,True,SPJF-random better
