trace,reps,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi,fcfs,sjf
k1,0,0,0.8,1.0,mean,CAP-G300,3.201721373137058,0.7182616090069879,0.6596824875564795,0.780730633308907,51.44134241184588,46.10147352799154,55.651485388700976,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SKIP-G300,6.338369238568362,0.05403042140289108,0.04527932245244265,0.06858900444342225,3.8696171049501347,3.3225379236699957,4.658694268993029,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,FIX-G600,2.6920292555566845,0.8261963900527097,0.7764322439211229,0.8651908466233317,59.171548175727345,53.41193673532732,63.545943561136376,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,CAP-G600,2.7031886432121794,0.8238332260530031,0.7754519605147472,0.8630750410424176,59.00230019287563,53.31139235762774,63.28834090260804,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SKIP-G600,6.088679557267687,0.1069058733688803,0.0895771147776033,0.13499795382254312,7.6565161897056155,6.561002295252422,9.13814259740293,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,FIX-G1200,2.55301811048647,0.8556340387597307,0.8058347168863715,0.8888696502408148,61.279849869633914,55.179109745103794,65.96687434595637,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,CAP-G1200,2.5468938746860768,0.8569309355085482,0.8064608716695013,0.8905515410659062,61.372732614433495,55.219299493361376,66.19705249575061,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SKIP-G1200,5.70903891744563,0.1873003466634175,0.15591408677632843,0.23539470881349955,13.41430635543902,11.443003352082274,15.992954958215211,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SPJF-reversed,11.414471649858797,-1.0209087103404932,-1.1324275873537282,-0.9040571882250112,-73.11669436497804,-80.4666908028442,-62.868225161448805,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,CAP-G600-reversed,10.570737864059836,-0.842235706992098,-0.9154341567131595,-0.773737974632079,-60.32027168313001,-64.11457178155952,-54.91068249101112,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SPJF-random,5.144068945248264,0.3069410241296808,0.25124304497286376,0.3484364293490241,21.98287939171192,17.3841641808759,25.737875721563174,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,CAP-G600-random,5.544330811615937,0.22217970368306017,0.17723268363581074,0.2765111297478211,15.912339001278239,12.74339517723705,19.52330582516075,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,SPJF-top1short,9.871801916480257,-0.694225769492741,-0.7435186594012546,-0.638538834925941,-49.71991412568431,-53.261606841317594,-44.537028239008414,6.59351294323696,1.8712898318150275
k1,0,0,0.8,1.0,mean,CAP-G600-top1short,9.642602481128897,-0.6456894276166062,-0.7002673521954752,-0.5916451430330318,-46.24377875862702,-49.229907200099994,-41.96561246146749,6.59351294323696,1.8712898318150275
