rep,level,k,rho_busy,predictor,policy,n_jobs,w_mean,w_p95,w_p99,w_max,w_mean_dl,w_p95_dl,w_p99_dl,w_mean_exam,w_p99_exam,mean_heavy,p95_heavy,p99_heavy,max_heavy,max_excess,max_excess_dl,p99_excess,mean_excess,max_excess_wf0,p9999_excess_wf0,max_excess_wflt10,gap_p99dl,gap_mean,fcfs_p99dl,sjf_p99dl,fcfs_mean,sjf_mean,guar_excess_at0,guar_excess_at_fcfs_p99dl,guar_excess_max,bound_viol,used_over_allowed,forced_frac,qw_forced_frac,n_forced,n_disp,max_span,n_rebuild,secs
rep0,0,8,0.5294285826390195,reversed,FCFS,17634760,0.6024076862662985,0.21267299354076385,11.831767752468592,435.0228740721941,0.8906497440444892,0.6621594168245792,22.17039253190167,1.2396947961464664,23.791201259046808,4.356697347497901,21.144699931144714,92.27685256198018,435.0228740721941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,1.0,1.0,17634760,17634760,0,0,1.0
rep0,0,8,0.5294285826390195,reversed,SJF-ref,17634760,0.18841518585079256,0.1856480836868286,3.7444124966859818,1185.8985834121704,0.32480455998859126,0.3797873966395855,8.310025434196065,0.3159337902660516,9.018297817260027,3.8816864986956037,17.607037848979193,70.73234133675692,1185.8985834121704,1034.0366929620504,1034.0366929620504,0.043774041086436066,-0.4139925004155059,595.9371635168791,4.766242453820639,595.9371635168791,1.0,1.0,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.1
rep0,0,8,0.5294285826390195,reversed,SPJF,17634760,1.1427631791544741,0.1946830004453659,15.977088900953824,1390.0321954488754,1.6077835946339907,0.4770430624485016,33.22420146763338,2.4156298166337518,35.42039183080199,3.753826441334066,12.20403168648476,77.2317070187625,996.654228657484,1217.567770048976,1191.785660162568,2.8247900754213333,0.5403554928881756,812.1861403882504,16.62569699532238,1107.2066550552845,-0.797511989243165,-1.3052301487245415,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.1
rep0,0,8,0.5294285826390195,reversed,FIX-B600,17634760,0.9068568191695845,0.1951790504157532,16.580410957336426,538.6109154075384,1.345326267834403,0.4830179661512375,35.016199362278066,1.8398462209159216,37.839509879798136,4.043911810541079,13.32625699043274,107.82791859135031,538.6109154075384,149.7535162270069,138.9290528446436,3.186286891251805,0.30444913290328607,124.29294250905514,16.88254725788682,149.7535162270069,-0.9268013422604692,-0.7353977006774854,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,240.0,240.0,240.0,0,0.6239729842791955,0.001821629554357417,0.29166858391078004,32124,17634760,8773,0,6.1
rep0,0,8,0.5294285826390195,reversed,FIX-B1200,17634760,0.9820524117027084,0.19499287009239197,16.32443478733303,625.2633850574493,1.4457661867091112,0.4802786707878113,33.9916987657551,2.0246003037579148,36.94900670260209,3.918523552667492,12.588007986545518,82.59581661224365,619.6356901973486,213.9649843275547,201.53467372059822,3.0178609612584113,0.3796447254364101,196.64912697672844,16.62569699532238,213.9649843275547,-0.8528855080476397,-0.9170328570091906,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.6792539185001737,0.0010101640169755642,0.23778085379900443,17814,17634760,8773,0,6.7
rep0,0,8,0.5294285826390195,reversed,FIX-B3600,17634760,1.10741279773021,0.19480499625205994,16.079588975906436,912.4253235012293,1.5835428134375689,0.47779107093811035,33.386145038902804,2.3490259542554752,35.812261115908896,3.8425636239354763,12.211688041687012,77.54102901071309,851.8187986910343,509.26311805844307,507.11945244669914,2.881300458759071,0.5050051114639116,475.041915088892,16.62569699532238,495.8379638195038,-0.8091959201324292,-1.2198412071645264,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,615.0,614.9999999999999,615.0,0,0.828070110664135,0.0003333756739530337,0.12974286916785502,5879,17634760,8773,0,6.5
rep0,0,8,0.5294285826390195,reversed,REL-B30-e0.75,17634760,1.0523487392750215,0.19496142864227295,16.40214655518534,1207.505548492074,1.4879501331291451,0.4800628088414669,34.08561623469048,2.1941035670690305,36.19903612136841,4.155388458792777,13.195199518650648,92.22833429887888,880.9713391065598,834.0084802508354,767.3011310249567,3.0231383323669503,0.4499410530087231,157.27882553637028,16.486082916837532,196.0106053352356,-0.859661480738213,-1.0868338256300225,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,675.0,741.5111775957049,1980.0686222165823,0,0.6035040664310696,0.00085989262116411,0.10044234207353465,15164,17634760,8778,0,6.3
rep0,0,8,0.5294285826390195,reversed,REL-B120-e0.5,17634760,0.9889109678854039,0.1951210111379622,16.551863408088792,945.7331668436527,1.4109353287555138,0.48297709226608276,35.119618016481446,2.0343319656795638,36.91824930459262,4.249955160562244,13.550800323486328,101.18431229039926,836.8818422555923,511.8764038980007,508.3191318362951,3.1228164818882957,0.3865032816191056,124.6642050743103,16.590990066588663,151.38276688754559,-0.9342628079975852,-0.9335997179446226,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,360.0,382.17039253190165,795.0228740721941,0,0.6664320466888819,0.0015297628093606038,0.19728290435394555,26977,17634760,8773,0,6.5
rep0,0,8,0.5294285826390195,reversed,CAP-B30-e0.5-M600,17634760,0.8808274303301746,0.1956029236316681,16.755485596507818,538.6161859482527,1.2925715741516568,0.48974183574318886,33.77483002096451,1.8038762539595068,37.12301645204436,4.2771484652126786,15.326922416687012,103.1870978017151,538.6161859482527,142.604763135314,135.67818228900433,3.462993982881309,0.27841974406387615,93.18552815914154,12.696492001414299,118.65150260925293,-0.8372388268838706,-0.6725236418158266,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,240.0,240.0,240.0,0,0.5941865130638083,0.003031796293229962,0.32014637032888554,53465,17634760,8773,0,6.0
rep0,0,8,0.5294285826390195,reversed,CAP-B30-e0.9-M1200,17634760,0.9804926127206272,0.19499287009239197,16.33299111157657,625.2633850574493,1.4411475466721433,0.4802440479397774,34.13918852806091,2.024561486690148,36.94900670260209,3.9554205795578024,12.69932147264479,84.69488260924815,619.6356901973486,213.9649843275547,201.53467372059822,3.0326980999112143,0.3780849264543288,196.64912697672844,16.62569699532238,213.9649843275547,-0.8635266231974849,-0.9132651583660611,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.6792539185001737,0.0010571167398932563,0.23915949959194685,18642,17634760,8773,0,6.1
rep0,0,8,0.5294285826390195,reversed,CAP-B120-e0.75-M1200,17634760,0.9783132803393524,0.19501599669456482,16.36690573856238,625.2633850574493,1.4360029602183833,0.480564933270216,34.221646112949514,2.0225992785450946,36.95201373100281,3.9879465321329,12.84206223487854,87.28538847461313,619.6356901973486,213.9649843275547,201.53467372059822,3.0376184514165026,0.3759055940730541,195.81806707382202,16.656832915933784,213.9649843275547,-0.8694757863262342,-0.9080009751282309,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.6792539185001737,0.0010861503076877712,0.2405643356578958,19154,17634760,8773,0,6.1
rep0,0,8,0.5294285826390195,reversed,CAP-B30-e0.9-M3600,17634760,1.0995653223975075,0.19481700658798218,16.137032362818804,912.3078167885542,1.5687509039137006,0.47802507877349854,33.69667963832624,2.3344084527755227,35.942388723045624,3.903289693899288,12.421138525009155,80.89968800544739,852.6448221355677,506.5223003476858,506.5223003476858,2.9094218261540066,0.49715763613120895,400.90559124946594,16.62569699532238,466.5489258468151,-0.8316004204775059,-1.2008856093582223,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,615.0,615.0,615.0,0,0.8236134965003021,0.0004586396412539779,0.13787206441726071,8088,17634760,8773,0,6.9
rep0,0,8,0.5294285826390195,reversed,SKIP-N10,17634760,0.7969952557598132,0.20189400017261505,15.671646320223816,543.2409771978855,1.1719124432013894,0.5972134694457054,29.130516893416765,1.6563101250867103,32.416594912707815,4.474343250276209,19.525939464569092,101.10922776192425,532.9100935906172,111.12272427976131,110.38705524802208,2.606622278690338,0.19458756949351474,88.26893444359303,8.923514868526079,100.76261845231056,-0.5021601745791603,-0.4700267983072539,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,240.0,240.0,240.0,0,0.46301135116567216,0.016723788699137387,0.5359063662499849,294920,17634760,8773,0,9.3
rep0,0,8,0.5294285826390195,reversed,SKIP-N20,17634760,0.8628666467537709,0.20023879408836365,16.397327539622818,578.6938728839159,1.2573664550715196,0.5633271411061287,30.820011150837217,1.8147243112595735,33.809508618265504,4.492648790259756,17.87808060646057,102.47412152484056,570.5939632505178,159.4799346923828,156.93960858881474,3.419489682614808,0.2604589604874725,142.5836250782013,10.28657479344913,142.5836250782013,-0.6240540786518833,-0.6291393207028178,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.5062855069599455,0.01334886326777342,0.5259781000029147,235404,17634760,8773,0,10.0
