rep,level,k,rho_busy,predictor,policy,n_jobs,w_mean,w_p95,w_p99,w_max,w_mean_dl,w_p95_dl,w_p99_dl,w_mean_exam,w_p99_exam,mean_heavy,p95_heavy,p99_heavy,max_heavy,max_excess,max_excess_dl,p99_excess,mean_excess,max_excess_wf0,p9999_excess_wf0,max_excess_wflt10,gap_p99dl,gap_mean,fcfs_p99dl,sjf_p99dl,fcfs_mean,sjf_mean,guar_excess_at0,guar_excess_at_fcfs_p99dl,guar_excess_max,bound_viol,used_over_allowed,forced_frac,qw_forced_frac,n_forced,n_disp,max_span,n_rebuild,secs
rep0,2,4,1.058857165278039,reversed,FCFS,17634760,10.098658697457582,38.90595626235001,210.52712215397568,1544.6027066111565,13.634679776005042,62.15964963659644,263.1202407404795,19.805785930212586,515.0987048981339,35.02541905923093,156.76685149967636,589.1997697506844,1542.7545313090086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,inf,inf,inf,-1,nan,1.0,1.0,17634760,17634760,0,0,1.2
rep0,2,4,1.058857165278039,reversed,SJF-ref,17634760,1.6498347306848535,8.71734356880188,34.627888677418255,5299.532429710031,2.7135216488141882,16.008141990751028,42.88080166056759,2.7466495364733454,41.89844574108721,31.601185868345514,110.17476776838302,496.446715688257,5299.532429710031,4755.4670400470495,4755.4670400470495,2.2774055376648907,-8.448823966772729,1101.479383572936,10.391694794817989,1523.5660003572702,1.0,1.0,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.4
rep0,2,4,1.058857165278039,reversed,SPJF,17634760,18.70758175285536,49.55374465212224,397.09386832326675,6319.694219604135,24.634645266447357,97.23182583600283,521.0553788773719,34.8860727027079,999.0329201605987,28.727007032952663,110.13841556310608,593.3463136659503,2654.8303687423468,6295.652136847377,6288.583059147,236.15478426605472,8.60892305539778,5248.835615858436,43.694495749755724,5248.835615858436,-1.1711578054069731,-1.0189492749824927,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.4
rep0,2,4,1.058857165278039,reversed,FIX-B600,17634760,14.525452537575719,56.876019131392,340.69148350983863,1736.0727918855846,19.868397346446073,112.77409659698606,386.49609641376884,27.150536583840246,672.0674659871685,32.95775886117741,157.7571948632598,664.7085212518274,1716.2163930907845,232.58412292599678,230.30947290360928,163.53299663960934,4.426793840118134,209.1441995203495,43.67254451511024,214.9851168692112,-0.5601896562609909,-0.5239538493792383,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,300.0,300.0,300.0,0,0.7752804097533226,0.018533850191326674,0.6023935088886091,326840,17634760,36559,0,6.6
rep0,2,4,1.058857165278039,reversed,FIX-B1200,17634760,15.902431726993267,53.82632211446754,416.40530142590404,1881.4636248350143,21.618899985585415,104.83904888108373,464.51813854947693,29.540679650674598,794.7584326696439,31.10347221496877,123.36373381614636,709.4292286099493,1859.8028989695013,381.6194973923266,375.46010161563754,300.26045694068074,5.803773029535685,342.1650450825691,43.694495749755724,357.4646032899618,-0.9144497400210049,-0.6869326491308829,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,450.0,450.0,450.0,0,0.8480433275385035,0.010786934440842971,0.4944808428046249,190225,17634760,36559,0,6.4
rep0,2,4,1.058857165278039,reversed,FIX-B3600,17634760,17.906355623410747,50.90609898045655,429.6282895809422,2457.835357848555,23.84504658512578,99.10229108482599,554.4907993987208,33.13353573351707,1081.5153933741155,29.597209837465822,112.28533450663039,630.4567007403074,2205.8566753417253,971.0782525092363,969.1773384958506,266.2614523126188,7.8076969259531666,937.4496736526489,43.694495749755724,937.4496736526489,-1.3229717614406022,-0.9241164162798315,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,1050.0,1050.0,1050.0,0,0.9248364309611775,0.0035010399914713894,0.255787896198896,61740,17634760,36559,0,6.9
rep0,2,4,1.058857165278039,reversed,REL-B30-e0.75,17634760,17.370977165176267,52.239162286370984,343.28001395538536,5613.343769624829,22.775993638294764,100.52867771685123,430.17688036039505,32.285901259647446,866.3025890776523,31.52499109533973,126.93451750054955,657.8730802170919,2534.1928183585405,4238.86279386282,4160.390789076686,194.31978939965376,7.272318467718685,224.9882994890213,34.69166003874683,227.91949501633644,-0.7585228164302603,-0.8607491996896885,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,630.0,1419.3607222214387,5263.808119833469,0,0.8987039209199218,0.008758837659259326,0.14012104138705847,154460,17634760,36559,0,6.6
rep0,2,4,1.058857165278039,reversed,REL-B120-e0.5,17634760,16.08722317224436,56.224764890968544,322.38365043342145,3173.905184838921,21.23558739660919,106.90388508141041,385.73433209881205,29.81340775773758,787.3050560138779,32.860699586793096,142.9899163074782,633.081706873327,2532.2121918946505,1638.7073134034872,1629.5789071954787,163.55487251669183,5.988564474786781,162.52668105065823,43.694495749755724,167.03683878481388,-0.5567308556113926,-0.7088045032466552,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,360.0,623.1202407404795,1904.6027066111565,0,0.8736950464477762,0.017341829432325703,0.42943986624080704,305819,17634760,36559,0,7.1
rep0,2,4,1.058857165278039,reversed,CAP-B30-e0.5-M600,17634760,13.82908447118681,56.70424150004977,336.0671175406875,1736.0726472996175,18.76882997812686,98.59121051803231,383.67463387344156,26.118588133914074,671.4060128674286,34.30911884230286,164.9713110491629,657.500660060495,1716.2149654999375,234.30898696184158,233.13589397072792,150.42068922519684,3.7304257737292263,116.13805459439754,26.3080997467041,136.25297690927982,-0.5473787693820813,-0.441531956210726,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,300.0,300.0,300.0,0,0.7810299565394719,0.02970598976113086,0.6599273355691218,523858,17634760,36559,0,6.8
rep0,2,4,1.058857165278039,reversed,CAP-B30-e0.9-M1200,17634760,15.867257964701778,54.018445695936435,416.2520977419617,1881.4630741588771,21.559574243652452,105.27090557292104,464.53785702437233,29.496824773168072,794.7597966791732,31.289660636675578,125.43844733685253,709.4277489455044,1859.8023871295154,381.6195759139955,375.45998795330524,300.1906299134344,5.768599267244197,335.8187081515789,43.694495749755724,344.4835134148598,-0.9145392720093617,-0.6827694943024928,263.1202407404795,42.88080166056759,10.098658697457582,1.6498347306848535,450.0,450.0,450.0,0,0.8480435020311011,0.01125062093274873,0.4986540841300607,198402,17634760,36559,0,7.0
