rep,level,k,rho_busy,predictor,policy,n_jobs,w_mean,w_p95,w_p99,w_max,w_mean_dl,w_p95_dl,w_p99_dl,w_mean_exam,w_p99_exam,mean_heavy,p95_heavy,p99_heavy,max_heavy,max_excess,max_excess_dl,p99_excess,mean_excess,max_excess_wf0,p9999_excess_wf0,max_excess_wflt10,gap_p99dl,gap_mean,fcfs_p99dl,sjf_p99dl,fcfs_mean,sjf_mean,guar_excess_at0,guar_excess_at_fcfs_p99dl,guar_excess_max,bound_viol,used_over_allowed,forced_frac,qw_forced_frac,n_forced,n_disp,max_span,n_rebuild,secs
rep0,0,8,0.5294285826390195,top1short,FCFS,17634760,0.6024076862662985,0.21267299354076385,11.831767752468592,435.0228740721941,0.8906497440444892,0.6621594168245792,22.17039253190167,1.2396947961464664,23.791201259046808,4.356697347497901,21.144699931144714,92.27685256198018,435.0228740721941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,1.0,1.0,17634760,17634760,0,0,1.0
rep0,0,8,0.5294285826390195,top1short,SJF-ref,17634760,0.18841518585079256,0.1856480836868286,3.7444124966859818,1185.8985834121704,0.32480455998859126,0.3797873966395855,8.310025434196065,0.3159337902660516,9.018297817260027,3.8816864986956037,17.607037848979193,70.73234133675692,1185.8985834121704,1034.0366929620504,1034.0366929620504,0.043774041086436066,-0.4139925004155059,595.9371635168791,4.766242453820639,595.9371635168791,1.0,1.0,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.1
rep0,0,8,0.5294285826390195,top1short,SPJF,17634760,0.9770423008374925,0.19115272164344788,12.192329748421942,1368.15616902709,1.4878555132059808,0.4326396472752094,28.852932997793026,2.405737969720355,32.047039702534676,3.0584259080246907,13.183300299942454,61.60168144106865,1170.698370307684,1325.3101772367954,1205.1338179782033,0.8371350903809085,0.3746346145711943,809.3597039282322,8.956106976892329,1325.3101772367954,-0.48213300692429434,-0.9049309207176214,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,inf,inf,inf,-1,nan,0.0,0.0,0,17634760,0,0,1.1
rep0,0,8,0.5294285826390195,top1short,FIX-B600,17634760,0.8163022118222398,0.1917000465095032,12.855698418319232,561.0913114398718,1.2533077148235408,0.43605294823646545,30.374053343385555,1.7783079847849028,34.09756141558299,3.420342807225217,13.882465592771716,80.46485543251038,442.426703736186,151.35774645209312,151.35774645209312,0.998271087855108,0.21389452555594138,129.45305946469307,8.995172481697375,151.35774645209312,-0.5918790428604082,-0.5166628026866789,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,240.0,240.0,240.0,0,0.6306572768837213,0.0015325414125284382,0.2728770808848379,27026,17634760,8773,0,6.7
rep0,0,8,0.5294285826390195,top1short,FIX-B1200,17634760,0.8689919346805016,0.19146716594696045,12.531632927060134,625.2871281057596,1.335011316384056,0.43424901366233826,29.39084127917953,1.9611409208344661,33.20953994154933,3.251180191500854,13.32625699043274,70.47136661410332,535.373881354928,215.23905265331268,215.23905265331268,0.9217075327038785,0.26658424841420314,189.607883810997,8.956106976892329,195.9137376099825,-0.520942100333916,-0.6439349701906298,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.6832985798517863,0.0008519537549702973,0.22320864311720814,15024,17634760,8773,0,5.8
rep0,0,8,0.5294285826390195,top1short,FIX-B3600,17634760,0.9615539955766177,0.19123747944831848,12.267451768964582,912.2112398892641,1.462834528467342,0.4329630136489868,28.96146394535903,2.3171028450090994,32.39529714703574,3.07689980025287,13.222411632537842,64.23501542985228,847.6563904136419,523.4955194890499,520.2785228788853,0.8581510186195374,0.3591463093103192,480.4084124863148,8.956106976892329,494.2239397764206,-0.4899633152271652,-0.8675188776363338,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,615.0,614.9999999999999,615.0,0,0.8512122268114632,0.0002651014246862447,0.10967339029487355,4675,17634760,8773,0,6.6
rep0,0,8,0.5294285826390195,top1short,REL-B30-e0.75,17634760,0.9292149809845763,0.19141404852270968,12.602317069619899,1182.2358898185194,1.3989908669513484,0.43454231321811676,29.78540745303038,2.1947494475480727,32.53024964436894,3.2739999113974045,14.522322519123554,69.8561397202311,1171.7799214534461,829.1953318715096,805.9118040502071,0.9019698074460073,0.32680729471827785,154.14220583438873,8.934234125531347,201.08129866421223,-0.5494093242587546,-0.7894039007718155,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,675.0,741.5111775957049,1980.0686222165823,0,0.5907325750955915,0.0006276240788079905,0.09914914417283463,11068,17634760,8773,0,7.2
rep0,0,8,0.5294285826390195,top1short,REL-B120-e0.5,17634760,0.8869609250871722,0.1915830671787262,12.811852216720581,945.7143962085247,1.3328627404934486,0.43590743094682693,30.79079414531635,2.0180955380691294,33.27983232125651,3.3909277003223823,14.767964494973395,72.3462662100792,770.474478572607,511.8601159006357,509.23307874798775,0.9622290134429932,0.2845532388208737,129.55742675065994,8.957775950431824,153.23623244464397,-0.6219461254270583,-0.6873391149242564,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,360.0,382.17039253190165,795.0228740721941,0,0.6669583701520432,0.001176766794671433,0.1760028401097634,20752,17634760,8773,0,5.9
rep0,0,8,0.5294285826390195,top1short,CAP-B30-e0.5-M600,17634760,0.8066739706751723,0.19214299321174622,13.436414361000061,561.0845062434673,1.2247366030844793,0.4407576322555542,30.378715196251925,1.7552902004650182,33.92902941435584,3.5854256015170702,16.278227672725908,78.31356609120944,442.69155682623386,144.6010046452284,144.52621690928936,1.1401223395764837,0.2042662844088739,109.71383722126484,8.569089459978116,114.5781180113554,-0.5922153869726172,-0.49340576025860566,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,240.0,240.0,240.0,0,0.6025041860217849,0.0023083387582252322,0.28938592941747804,40707,17634760,8773,0,6.3
rep0,0,8,0.5294285826390195,top1short,CAP-B30-e0.9-M1200,17634760,0.8686325154985391,0.1914890334010116,12.551720401048687,625.2871281057596,1.3328657225919345,0.4343140125274658,29.580378327518847,1.961391657281954,33.2152992184463,3.26990981053021,13.464612737298012,70.47136661410332,535.373881354928,215.23905265331268,215.23905265331268,0.9255478326976412,0.26622482923224067,189.607883810997,8.956106976892329,195.9137376099825,-0.5346168498555713,-0.6430667921883672,22.17039253190167,8.310025434196065,0.6024076862662985,0.18841518585079256,315.0,315.0,315.0,0,0.6832985798517863,0.0008829720393132654,0.2241765354134566,15571,17634760,8773,0,7.1
