scenario,replicate,seed,keep_probability,k,source_jobs,jobs,job_fraction,offered_work_s,work_fraction,offered_work_over_300k,first_arrival_offset_s,last_arrival_offset_s,policy,mean_wait_s,p99_wait_s,max_wait_s,max_excess_s,guard_firings,guard_bound_checks,relative_p99_deviation_from_full_k4
bernoulli_half_k2,37,20260958,0.5,2,2151,1035,0.4811715481171548,2046.394281,0.49691292890769656,3.410657135,0.256537,299.946344,Guard(300),146.62566914396135,799.48230898,876.482047,209.667936,66,1035,-0.01649832823897309
bernoulli_half_k2,38,20260959,0.5,2,2151,1056,0.4909344490934449,2016.52273,0.4896594098589763,3.3608712166666663,0.256537,299.946344,FCFS,607.0114304488637,746.2985414,747.710257,0.0,0,0,-0.018236817047186688
bernoulli_half_k2,38,20260959,0.5,2,2151,1056,0.4909344490934449,2016.52273,0.4896594098589763,3.3608712166666663,0.256537,299.946344,SPJF-E,64.39598496496212,772.95909185,966.023595,751.992628,0,0,-0.029254620687845942
bernoulli_half_k2,38,20260959,0.5,2,2151,1056,0.4909344490934449,2016.52273,0.4896594098589763,3.3608712166666663,0.256537,299.946344,Guard(300),167.18531616003787,794.4197432,846.11996,218.392523,99,1056,-0.022726160740210742
bernoulli_half_k2,39,20260960,0.5,2,2151,1070,0.497443049744305,2260.406896,0.5488802532548296,3.7673448266666667,0.256537,299.946344,FCFS,704.1616801158877,860.87873772,862.545836,0.0,0,0,0.1324945752873843
bernoulli_half_k2,39,20260960,0.5,2,2151,1070,0.497443049744305,2260.406896,0.5488802532548296,3.7673448266666667,0.256537,299.946344,SPJF-E,57.89176935046729,893.7771187100001,1086.952212,864.304742,0,0,0.12247855969463764
bernoulli_half_k2,39,20260960,0.5,2,2151,1070,0.497443049744305,2260.406896,0.5488802532548296,3.7673448266666667,0.256537,299.946344,Guard(300),175.1717222317757,919.0721248499999,974.350906,217.461262,82,1070,0.13061785246025567
bernoulli_half_k2,40,20260961,0.5,2,2151,1089,0.5062761506276151,1979.647086,0.4807051313821799,3.29941181,0.256537,299.946344,FCFS,552.7228294499541,721.3290224,722.043148,0.0,0,0,-0.051084468610666935
bernoulli_half_k2,40,20260961,0.5,2,2151,1089,0.5062761506276151,1979.647086,0.4807051313821799,3.29941181,0.256537,299.946344,SPJF-E,66.911836379247,756.77726476,945.354215,820.82324,0,0,-0.04957708541084861
bernoulli_half_k2,40,20260961,0.5,2,2151,1089,0.5062761506276151,1979.647086,0.4807051313821799,3.29941181,0.256537,299.946344,Guard(300),154.93750328191,757.048909679999,832.796295,215.784763,106,1089,-0.06869875679291888
bernoulli_half_k2,41,20260962,0.5,2,2151,1069,0.49697814969781495,2000.450994,0.4857568122596082,3.33408499,0.256537,299.946344,FCFS,559.9254089429372,734.61760472,736.497907,0.0,0,0,-0.03360320588309955
bernoulli_half_k2,41,20260962,0.5,2,2151,1069,0.49697814969781495,2000.450994,0.4857568122596082,3.33408499,0.256537,299.946344,SPJF-E,57.7131756342376,756.23353536,945.175275,873.888134,0,0,-0.050259945355458156
bernoulli_half_k2,41,20260962,0.5,2,2151,1069,0.49697814969781495,2000.450994,0.4857568122596082,3.33408499,0.256537,299.946344,Guard(300),177.20103733021512,763.88627464,851.579043,218.768111,80,1069,-0.060287613990796615
bernoulli_half_k2,42,20260963,0.5,2,2151,1074,0.499302649930265,2165.709981,0.5258856026989365,3.609516635,0.256537,299.946344,FCFS,640.7834417448788,823.47298362,824.224816,0.0,0,0,0.08328693227487684
bernoulli_half_k2,42,20260963,0.5,2,2151,1074,0.499302649930265,2165.709981,0.5258856026989365,3.609516635,0.256537,299.946344,SPJF-E,65.29800193202979,829.92138071,1023.703131,867.785698,0,0,0.04228329029466672
bernoulli_half_k2,42,20260963,0.5,2,2151,1074,0.499302649930265,2165.709981,0.5258856026989365,3.609516635,0.256537,299.946344,Guard(300),137.69583766201117,839.39544403,929.404858,209.410795,84,1074,0.03260173889944897
bernoulli_half_k2,43,20260964,0.5,2,2151,1069,0.49697814969781495,1919.040485,0.46598841530568,3.1984008083333335,0.256537,299.946344,FCFS,538.1677936127221,695.3307591600001,696.101692,0.0,0,0,-0.08528544349380965
bernoulli_half_k2,43,20260964,0.5,2,2151,1069,0.49697814969781495,1919.040485,0.46598841530568,3.1984008083333335,0.256537,299.946344,SPJF-E,59.63844312628625,727.49688936,916.608702,764.503844,0,0,-0.08634978065924243
bernoulli_half_k2,43,20260964,0.5,2,2151,1069,0.49697814969781495,1919.040485,0.46598841530568,3.1984008083333335,0.256537,299.946344,Guard(300),175.26812759681945,736.67204216,785.484881,226.220087,77,1069,-0.0937658321316345
bernoulli_half_k2,44,20260965,0.5,2,2151,1071,0.497907949790795,2161.525372,0.5248694806672098,3.602542286666667,0.256537,299.946344,FCFS,638.6439478543417,811.4177927,812.015191,0.0,0,0,0.06742820824934018
bernoulli_half_k2,44,20260965,0.5,2,2151,1071,0.497907949790795,2161.525372,0.5248694806672098,3.602542286666667,0.256537,299.946344,SPJF-E,62.4648027525677,818.6499449999999,1021.016772,808.461429,0,0,0.02812769752259807
bernoulli_half_k2,44,20260965,0.5,2,2151,1071,0.497907949790795,2161.525372,0.5248694806672098,3.602542286666667,0.256537,299.946344,Guard(300),157.9889809897292,856.2707285999999,907.29182,205.501265,80,1071,0.05336126090464834
bernoulli_half_k2,45,20260966,0.5,2,2151,1080,0.502092050209205,1968.710658,0.4780495080158888,3.28118443,0.256537,299.946344,FCFS,563.0706175388889,715.39173674,715.661955,0.0,0,0,-0.05889502717979779
bernoulli_half_k2,45,20260966,0.5,2,2151,1080,0.502092050209205,1968.710658,0.4780495080158888,3.28118443,0.256537,299.946344,SPJF-E,56.201377095370376,763.29580133,928.064866,792.585096,0,0,-0.041390572926650014
bernoulli_half_k2,45,20260966,0.5,2,2151,1080,0.502092050209205,1968.710658,0.4780495080158888,3.28118443,0.256537,299.946344,Guard(300),145.77826495555556,785.00958013,823.394119,201.592451,81,1080,-0.034302290701981236
bernoulli_half_k2,46,20260967,0.5,2,2151,1068,0.496513249651325,2108.606858,0.5120196139385298,3.5143447633333333,0.256537,299.946344,FCFS,621.4068013717228,785.17352132,786.093242,0.0,0,0,0.03290360720165252
bernoulli_half_k2,46,20260967,0.5,2,2151,1068,0.496513249651325,2108.606858,0.5120196139385298,3.5143447633333333,0.256537,299.946344,SPJF-E,60.05966171910113,801.87678509,992.464576,850.494854,0,0,0.007062588578571283
bernoulli_half_k2,46,20260967,0.5,2,2151,1068,0.496513249651325,2108.606858,0.5120196139385298,3.5143447633333333,0.256537,299.946344,Guard(300),152.00500367977526,844.63389526,896.514224,214.914378,84,1068,0.03904594095905014
bernoulli_half_k2,47,20260968,0.5,2,2151,1055,0.4904695490469549,2138.43101,0.5192616233890578,3.564051683333333,0.256537,299.946344,FCFS,648.0235727933649,802.4201188999999,802.647174,0.0,0,0,0.055591678524267926
bernoulli_half_k2,47,20260968,0.5,2,2151,1055,0.4904695490469549,2138.43101,0.5192616233890578,3.564051683333333,0.256537,299.946344,SPJF-E,64.28361598388625,814.9695275000008,1020.327863,820.617029,0,0,0.023505527578891645
bernoulli_half_k2,47,20260968,0.5,2,2151,1055,0.4904695490469549,2138.43101,0.5192616233890578,3.564051683333333,0.256537,299.946344,Guard(300),192.53459288246447,876.0856039399999,908.708055,218.05601,86,1055,0.07773698855206766
bernoulli_half_k2,48,20260969,0.5,2,2151,1131,0.5258019525801952,2220.63561,0.5392228444181375,3.7010593499999995,0.256537,299.946344,FCFS,662.9578952086648,837.9963306,838.884586,0.0,0,0,0.10239254024171676
bernoulli_half_k2,48,20260969,0.5,2,2151,1131,0.5258019525801952,2220.63561,0.5392228444181375,3.7010593499999995,0.256537,299.946344,SPJF-E,67.57534339876216,842.3561425000014,1049.760462,915.276016,0,0,0.057899883304266354
bernoulli_half_k2,48,20260969,0.5,2,2151,1131,0.5258019525801952,2220.63561,0.5392228444181375,3.7010593499999995,0.256537,299.946344,Guard(300),174.19702225994695,896.1977104000006,951.443255,226.966599,98,1131,0.10247836194315942
bernoulli_half_k2,49,20260970,0.5,2,2151,1058,0.4918642491864249,2001.738988,0.4860695676640275,3.3362316466666666,0.256537,299.946344,FCFS,575.8924574716447,732.6562022100001,733.212056,0.0,0,0,-0.03618345046947763
bernoulli_half_k2,49,20260970,0.5,2,2151,1058,0.4918642491864249,2001.738988,0.4860695676640275,3.3362316466666666,0.256537,299.946344,SPJF-E,55.047035552930055,751.19757839,944.09541,761.425437,0,0,-0.05658451286567647
bernoulli_half_k2,49,20260970,0.5,2,2151,1058,0.4918642491864249,2001.738988,0.4860695676640275,3.3362316466666666,0.256537,299.946344,Guard(300),161.47957987807183,792.70796217,825.416836,220.978706,68,1058,-0.02483194780489478
bernoulli_half_k2,50,20260971,0.5,2,2151,1055,0.4904695490469549,2094.665758,0.5086343851497698,3.491109596666667,0.256537,299.946344,FCFS,608.2156668767773,778.5241114400001,779.936143,0.0,0,0,0.024156242110598924
bernoulli_half_k2,50,20260971,0.5,2,2151,1055,0.4904695490469549,2094.665758,0.5086343851497698,3.491109596666667,0.256537,299.946344,SPJF-E,63.3522066521327,793.5102244800004,992.968014,873.735858,0,0,-0.003444823959204162
bernoulli_half_k2,50,20260971,0.5,2,2151,1055,0.4904695490469549,2094.665758,0.5086343851497698,3.491109596666667,0.256537,299.946344,Guard(300),150.37101382843602,832.1758767199999,878.168849,211.453284,85,1055,0.023720421027843632
bernoulli_half_k2,51,20260972,0.5,2,2151,1068,0.496513249651325,2194.573652,0.5328943846471685,3.6576227533333334,0.256537,299.946344,FCFS,639.7947159438202,833.94781977,834.214958,0.0,0,0,0.09706668382074148
bernoulli_half_k2,51,20260972,0.5,2,2151,1068,0.496513249651325,2194.573652,0.5328943846471685,3.6576227533333334,0.256537,299.946344,SPJF-E,71.31674524719101,872.62469809,1050.34876,939.972437,0,0,0.09591361622655963
bernoulli_half_k2,51,20260972,0.5,2,2151,1068,0.496513249651325,2194.573652,0.5328943846471685,3.6576227533333334,0.256537,299.946344,Guard(300),155.62996082865166,861.5395652999999,928.82559,214.838702,94,1068,0.05984284235364517
bernoulli_half_k2,52,20260973,0.5,2,2151,1038,0.4825662482566248,1880.588149,0.4566512787223205,3.1343135816666665,0.256537,299.946344,FCFS,524.1937265857417,669.14460194,670.95958,0.0,0,0,-0.11973359478375137
bernoulli_half_k2,52,20260973,0.5,2,2151,1038,0.4825662482566248,1880.588149,0.4566512787223205,3.1343135816666665,0.256537,299.946344,SPJF-E,46.84431713776493,705.5326398099994,895.50156,711.769126,0,0,-0.11393428543515592
bernoulli_half_k2,52,20260973,0.5,2,2151,1038,0.4825662482566248,1880.588149,0.4566512787223205,3.1343135816666665,0.256537,299.946344,Guard(300),148.73662054913294,735.3534946099993,770.628882,214.830041,58,1038,-0.0953878739268765
bernoulli_half_k2,53,20260974,0.5,2,2151,1073,0.498837749883775,2207.577223,0.5360519592220504,3.679295371666666,0.256537,299.464987,FCFS,682.4524949021435,832.43145196,833.179091,0.0,0,0,0.0950718868258551
bernoulli_half_k2,53,20260974,0.5,2,2151,1073,0.498837749883775,2207.577223,0.5360519592220504,3.679295371666666,0.256537,299.464987,SPJF-E,60.41904217427771,838.6023829199991,1060.987055,831.00004,0,0,0.053185604365371175
bernoulli_half_k2,53,20260974,0.5,2,2151,1073,0.498837749883775,2207.577223,0.5360519592220504,3.679295371666666,0.256537,299.464987,Guard(300),220.01619546877913,913.1632998,952.98203,226.476405,86,1073,0.1233489745256925
bernoulli_half_k2,54,20260975,0.5,2,2151,1086,0.504881450488145,2048.548647,0.4974360599235221,3.414247745,0.256537,299.946344,FCFS,581.1844514871086,752.11003695,752.606253,0.0,0,0,-0.010591736623766569
bernoulli_half_k2,54,20260975,0.5,2,2151,1086,0.504881450488145,2048.548647,0.4974360599235221,3.414247745,0.256537,299.946344,SPJF-E,59.46041003222836,809.4972701500004,961.52484,851.325294,0,0,0.016633018292267276
bernoulli_half_k2,54,20260975,0.5,2,2151,1086,0.504881450488145,2048.548647,0.4974360599235221,3.414247745,0.256537,299.946344,Guard(300),146.56748540607734,812.03520555,844.702331,221.128571,95,1086,-0.0010560919025751389
bernoulli_half_k2,55,20260976,0.5,2,2151,1076,0.500232450023245,2099.963398,0.5099207774316189,3.4999389966666663,0.256537,299.946344,FCFS,595.5530981747212,777.134099,777.840044,0.0,0,0,0.022327666866597404
bernoulli_half_k2,55,20260976,0.5,2,2151,1076,0.500232450023245,2099.963398,0.5099207774316189,3.4999389966666663,0.256537,299.946344,SPJF-E,61.16924550836431,803.3867082500001,992.340353,856.957298,0,0,0.008958873836279243
bernoulli_half_k2,55,20260976,0.5,2,2151,1076,0.500232450023245,2099.963398,0.5099207774316189,3.4999389966666663,0.256537,299.946344,Guard(300),147.88127156691448,834.6441605,870.441756,206.707793,67,1076,0.026756837464759993
bernoulli_half_k2,56,20260977,0.5,2,2151,1089,0.5062761506276151,2074.952708,0.5038475903936698,3.458254513333333,0.256537,299.946344,FCFS,603.1973170422405,771.48185988,772.007865,0.0,0,0,0.014892089867007144
bernoulli_half_k2,56,20260977,0.5,2,2151,1089,0.5062761506276151,2074.952708,0.5038475903936698,3.458254513333333,0.256537,299.946344,SPJF-E,51.89517086317722,773.166049999997,991.058098,807.325664,0,0,-0.02899470568077919
bernoulli_half_k2,56,20260977,0.5,2,2151,1089,0.5062761506276151,2074.952708,0.5038475903936698,3.458254513333333,0.256537,299.946344,Guard(300),141.81822927548208,795.6864844799987,884.751431,216.488581,67,1089,-0.021167849627414553
bernoulli_half_k2,57,20260978,0.5,2,2151,1011,0.4700139470013947,1833.188422,0.44514150399724384,3.0553140366666667,0.961205,299.946344,FCFS,523.2951956993077,645.5459125,646.127847,0.0,0,0,-0.15077790637341004
bernoulli_half_k2,57,20260978,0.5,2,2151,1011,0.4700139470013947,1833.188422,0.44514150399724384,3.0553140366666667,0.961205,299.946344,SPJF-E,46.330862589515334,698.3072496999999,858.785532,733.541786,0,0,-0.1230085225286383
bernoulli_half_k2,57,20260978,0.5,2,2151,1011,0.4700139470013947,1833.188422,0.44514150399724384,3.0553140366666667,0.961205,299.946344,Guard(300),106.91197828189911,716.9875492999995,763.337828,221.549874,65,1011,-0.1179811667527072
bernoulli_half_k2,58,20260979,0.5,2,2151,1085,0.504416550441655,2102.130251,0.5104469405863636,3.5035504183333335,0.256537,299.946344,FCFS,612.1029731548387,792.9324824,793.6248,0.0,0,0,0.04311059797510101
bernoulli_half_k2,58,20260979,0.5,2,2151,1085,0.504416550441655,2102.130251,0.5104469405863636,3.5035504183333335,0.256537,299.946344,SPJF-E,69.19565341105991,786.5669614000026,1006.764973,854.557554,0,0,-0.012164742805264542
bernoulli_half_k2,58,20260979,0.5,2,2151,1085,0.504416550441655,2102.130251,0.5104469405863636,3.5035504183333335,0.256537,299.946344,Guard(300),165.07966426082947,844.7636592800001,900.358803,233.586952,104,1085,0.03920557317250999
bernoulli_half_k2,59,20260980,0.5,2,2151,1063,0.4941887494188749,1832.361483,0.444940703650833,3.053935805,0.256537,299.946344,FCFS,526.8910039181561,663.28448556,664.105865,0.0,0,0,-0.12744263639451223
bernoulli_half_k2,59,20260980,0.5,2,2151,1063,0.4941887494188749,1832.361483,0.444940703650833,3.053935805,0.256537,299.946344,SPJF-E,54.991300292568205,718.2888238599962,858.943105,742.625598,0,0,-0.09791402400766909
bernoulli_half_k2,59,20260980,0.5,2,2151,1063,0.4941887494188749,1832.361483,0.444940703650833,3.053935805,0.256537,299.946344,Guard(300),145.38011149388524,719.3203839799995,762.97266,216.528507,84,1063,-0.11511137616203197
bernoulli_half_k2,60,20260981,0.5,2,2151,1072,0.49837284983728497,1944.579693,0.472189939013546,3.2409661549999997,0.256537,299.946344,FCFS,585.0431496044777,715.2491454799999,716.64856,0.0,0,0,-0.05908260740609217
bernoulli_half_k2,60,20260981,0.5,2,2151,1072,0.49837284983728497,1944.579693,0.472189939013546,3.2409661549999997,0.256537,299.946344,SPJF-E,58.88256981156717,744.58026017,927.757661,802.017679,0,0,-0.06489508344209415
bernoulli_half_k2,60,20260981,0.5,2,2151,1072,0.49837284983728497,1944.579693,0.472189939013546,3.2409661549999997,0.256537,299.946344,Guard(300),152.15990878638058,776.8209550599998,824.644501,209.823075,99,1072,-0.044375717412378765
bernoulli_half_k2,61,20260982,0.5,2,2151,1052,0.48907484890748487,1741.95813,0.4229886314918186,2.90326355,0.256537,299.946344,FCFS,478.305762006654,611.9086699100001,612.77591,0.0,0,0,-0.1950280348661766
bernoulli_half_k2,61,20260982,0.5,2,2151,1052,0.48907484890748487,1741.95813,0.4229886314918186,2.90326355,0.256537,299.946344,SPJF-E,50.63477376806084,621.0350377699999,813.922665,715.749909,0,0,-0.2200532995047965
bernoulli_half_k2,61,20260982,0.5,2,2151,1052,0.48907484890748487,1741.95813,0.4229886314918186,2.90326355,0.256537,299.946344,Guard(300),117.8682436539924,679.4656161099999,719.311732,221.550358,84,1052,-0.1641396415626774
bernoulli_half_k2,62,20260983,0.5,2,2151,1050,0.4881450488145049,1935.836961,0.47006699691723985,3.226394935,0.256537,299.946344,FCFS,530.1766088447619,698.2574012,698.654879,0.0,0,0,-0.08143541666786434
bernoulli_half_k2,62,20260983,0.5,2,2151,1050,0.4881450488145049,1935.836961,0.47006699691723985,3.226394935,0.256537,299.946344,SPJF-E,53.54748149047619,748.9369840999997,918.563953,751.786819,0,0,-0.05942355245348314
bernoulli_half_k2,62,20260983,0.5,2,2151,1050,0.4881450488145049,1935.836961,0.47006699691723985,3.226394935,0.256537,299.946344,Guard(300),134.89458939333332,732.2173874999996,797.128318,223.198552,70,1050,-0.09924582869443281
bernoulli_half_k2,63,20260984,0.5,2,2151,1068,0.496513249651325,2221.630334,0.5394643869306845,3.7027172233333334,0.256537,299.946344,FCFS,653.8325459597379,844.21687049,844.715951,0.0,0,0,0.11057572257868735
bernoulli_half_k2,63,20260984,0.5,2,2151,1068,0.496513249651325,2221.630334,0.5394643869306845,3.7027172233333334,0.256537,299.946344,SPJF-E,68.32340250468165,852.9198610199999,1051.572899,910.527199,0,0,0.07116666682459367
bernoulli_half_k2,63,20260984,0.5,2,2151,1068,0.496513249651325,2221.630334,0.5394643869306845,3.7027172233333334,0.256537,299.946344,Guard(300),155.2017152350187,893.8458881699997,947.925327,217.746064,103,1068,0.09958521337825674
bernoulli_half_k2,64,20260985,0.5,2,2151,1105,0.5137145513714552,2296.522938,0.5576500824013436,3.82753823,0.256537,299.946344,FCFS,712.2722465366514,884.9684172,885.873133,0.0,0,0,0.16418478917716564
bernoulli_half_k2,64,20260985,0.5,2,2151,1105,0.5137145513714552,2296.522938,0.5576500824013436,3.82753823,0.256537,299.946344,SPJF-E,70.66721961176471,885.5947136000013,1088.664919,843.115965,0,0,0.11220242472715755
bernoulli_half_k2,64,20260985,0.5,2,2151,1105,0.5137145513714552,2296.522938,0.5576500824013436,3.82753823,0.256537,299.946344,Guard(300),159.9339224244344,932.83709388,992.502073,213.637309,94,1105,0.14755114779485265
bernoulli_half_k2,65,20260986,0.5,2,2151,1049,0.48768014876801485,2100.11335,0.5099571893236025,3.5001889166666666,0.256537,299.946344,FCFS,611.1933091382268,784.1332258,785.602774,0.0,0,0,0.031535088057811245
bernoulli_half_k2,65,20260986,0.5,2,2151,1049,0.48768014876801485,2100.11335,0.5099571893236025,3.5001889166666666,0.256537,299.946344,SPJF-E,63.511086214489985,836.05378156,991.750324,841.929881,0,0,0.04998486189398574
bernoulli_half_k2,65,20260986,0.5,2,2151,1049,0.48768014876801485,2100.11335,0.5099571893236025,3.5001889166666666,0.256537,299.946344,Guard(300),193.4560492955195,841.7502098,877.907834,212.25901,87,1049,0.03549850852822952
bernoulli_half_k2,66,20260987,0.5,2,2151,1129,0.5248721524872152,2028.527522,0.49257445727140975,3.3808792033333335,0.256537,299.946344,FCFS,569.3217135721878,750.1347254799999,751.251369,0.0,0,0,-0.01319027858590481
bernoulli_half_k2,66,20260987,0.5,2,2151,1129,0.5248721524872152,2028.527522,0.49257445727140975,3.3808792033333335,0.256537,299.946344,SPJF-E,69.32663187422497,805.1277583200001,954.727922,860.246046,0,0,0.011145427210738565
bernoulli_half_k2,66,20260987,0.5,2,2151,1129,0.5248721524872152,2028.527522,0.49257445727140975,3.3808792033333335,0.256537,299.946344,Guard(300),168.62258030026572,798.05616904,843.766121,207.765442,97,1129,-0.01825272730371868
bernoulli_half_k2,67,20260988,0.5,2,2151,1111,0.5165039516503952,2214.571993,0.5377504548052364,3.6909533216666666,0.256537,299.946344,FCFS,648.037062870387,836.0397528,836.405426,0.0,0,0,0.09981864260951806
bernoulli_half_k2,67,20260988,0.5,2,2151,1111,0.5165039516503952,2214.571993,0.5377504548052364,3.6909533216666666,0.256537,299.946344,SPJF-E,73.42094952475249,876.7606603000005,1064.502048,912.018606,0,0,0.10110789655355365
bernoulli_half_k2,67,20260988,0.5,2,2151,1111,0.5165039516503952,2214.571993,0.5377504548052364,3.6909533216666666,0.256537,299.946344,Guard(300),172.6352896237624,889.8919951000003,930.243393,217.315103,87,1111,0.09472124027887686
bernoulli_half_k2,68,20260989,0.5,2,2151,1087,0.5053463505346351,2052.501756,0.4983959682802448,3.42083626,0.256537,299.946344,FCFS,606.2599162207912,754.65618946,754.883344,0.0,0,0,-0.007242247573698794
bernoulli_half_k2,68,20260989,0.5,2,2151,1087,0.5053463505346351,2052.501756,0.4983959682802448,3.42083626,0.256537,299.946344,SPJF-E,63.881990025758974,785.47373922,974.446092,844.205258,0,0,-0.013537700819457923
bernoulli_half_k2,68,20260989,0.5,2,2151,1087,0.5053463505346351,2052.501756,0.4983959682802448,3.42083626,0.256537,299.946344,Guard(300),160.2478702575897,820.2564391200001,873.800528,203.649008,120,1087,0.009057448909039293
bernoulli_half_k2,69,20260990,0.5,2,2151,1089,0.5062761506276151,2179.624276,0.529264322599755,3.632707126666667,0.256537,299.946344,FCFS,653.3123581322315,820.53998236,821.038202,0.0,0,0,0.07942853983152495
bernoulli_half_k2,69,20260990,0.5,2,2151,1089,0.5062761506276151,2179.624276,0.529264322599755,3.632707126666667,0.256537,299.946344,SPJF-E,80.85706038292011,869.45754676,1037.662493,928.36254,0,0,0.09193604800645969
bernoulli_half_k2,69,20260990,0.5,2,2151,1089,0.5062761506276151,2179.624276,0.529264322599755,3.632707126666667,0.256537,299.946344,Guard(300),169.99854180991736,887.2281558000001,927.352394,232.764017,105,1089,0.09144425669159095
bernoulli_half_k2,70,20260991,0.5,2,2151,1086,0.504881450488145,2067.528098,0.5020447194927139,3.445880163333334,0.256537,299.946344,FCFS,577.4994557016574,761.97264585,762.444563,0.0,0,0,0.002382623861674947
bernoulli_half_k2,70,20260991,0.5,2,2151,1086,0.504881450488145,2067.528098,0.5020447194927139,3.445880163333334,0.256537,299.946344,SPJF-E,63.11333562430939,787.55415795,972.55001,914.880337,0,0,-0.010924940467097785
bernoulli_half_k2,70,20260991,0.5,2,2151,1086,0.504881450488145,2067.528098,0.5020447194927139,3.445880163333334,0.256537,299.946344,Guard(300),155.5210014097606,823.7869363,872.347622,237.284937,84,1086,0.013400571752004339
bernoulli_half_k2,71,20260992,0.5,2,2151,1079,0.501627150162715,2112.451468,0.5129531761720376,3.520752446666667,0.256537,299.946344,FCFS,597.2390285097313,787.7348884,788.039806,0.0,0,0,0.03627311117047193
bernoulli_half_k2,71,20260992,0.5,2,2151,1079,0.501627150162715,2112.451468,0.5129531761720376,3.520752446666667,0.256537,299.946344,SPJF-E,60.88905520296571,806.12239006,995.081137,808.125525,0,0,0.012394567269899046
bernoulli_half_k2,71,20260992,0.5,2,2151,1079,0.501627150162715,2112.451468,0.5129531761720376,3.520752446666667,0.256537,299.946344,Guard(300),175.85940746061166,840.87469704,884.036302,211.454431,72,1079,0.034421476236912565
bernoulli_half_k2,72,20260993,0.5,2,2151,1029,0.4783821478382148,2149.915335,0.5220502891047816,3.5831922250000003,0.256537,299.946344,FCFS,635.142093441205,810.77554172,811.234118,0.0,0,0,0.06658332067231706
bernoulli_half_k2,72,20260993,0.5,2,2151,1029,0.4783821478382148,2149.915335,0.5220502891047816,3.5831922250000003,0.256537,299.946344,SPJF-E,62.13086626822157,842.55244556,1027.451356,918.26833,0,0,0.058146416776021524
bernoulli_half_k2,72,20260993,0.5,2,2151,1029,0.4783821478382148,2149.915335,0.5220502891047816,3.5831922250000003,0.256537,299.946344,Guard(300),150.96421988824102,863.99641704,920.496486,219.699113,76,1029,0.06286519540188439
bernoulli_half_k2,73,20260994,0.5,2,2151,1071,0.497907949790795,1813.384693,0.4403326902353741,3.022307821666667,0.256537,299.946344,FCFS,496.809911611578,641.2678594,642.36419,0.0,0,0,-0.1564057279425346
bernoulli_half_k2,73,20260994,0.5,2,2151,1071,0.497907949790795,1813.384693,0.4403326902353741,3.022307821666667,0.256537,299.946344,SPJF-E,54.22024503081232,692.4497699,847.18442,751.147252,0,0,-0.13036482574082392
bernoulli_half_k2,73,20260994,0.5,2,2151,1071,0.497907949790795,1813.384693,0.4403326902353741,3.022307821666667,0.256537,299.946344,Guard(300),139.70598218954248,723.6931235,744.602445,212.553353,80,1071,-0.10973214940517884
bernoulli_half_k2,74,20260995,0.5,2,2151,1073,0.498837749883775,2090.784989,0.5076920426558972,3.4846416483333336,0.256537,299.946344,FCFS,647.7430610671015,805.2132764,806.083557,0.0,0,0,0.05926610510500925
bernoulli_half_k2,74,20260995,0.5,2,2151,1073,0.498837749883775,2090.784989,0.5076920426558972,3.4846416483333336,0.256537,299.946344,SPJF-E,63.90164917893757,785.0711849199992,1000.979493,817.346195,0,0,-0.01404326150277008
bernoulli_half_k2,74,20260995,0.5,2,2151,1073,0.498837749883775,2090.784989,0.5076920426558972,3.4846416483333336,0.256537,299.946344,Guard(300),155.35460224790307,859.2538929199998,895.148915,213.811578,103,1073,0.057031069558201856
bernoulli_half_k2,75,20260996,0.5,2,2151,1074,0.499302649930265,1946.456315,0.4726456272174912,3.244093858333333,0.256537,299.946344,FCFS,540.3743192271882,711.20683824,713.275781,0.0,0,0,-0.06440030294247998
bernoulli_half_k2,75,20260996,0.5,2,2151,1074,0.499302649930265,1946.456315,0.4726456272174912,3.244093858333333,0.256537,299.946344,SPJF-E,61.76756539851026,725.82128271,914.771526,787.356964,0,0,-0.08845414482311958
bernoulli_half_k2,75,20260996,0.5,2,2151,1074,0.499302649930265,1946.456315,0.4726456272174912,3.244093858333333,0.256537,299.946344,Guard(300),158.91701809124766,767.8862465799998,811.088172,209.649858,72,1074,-0.05536695590268198
bernoulli_half_k2,76,20260997,0.5,2,2151,1066,0.49558344955834494,1977.246012,0.4801220938292793,3.2954100200000003,0.256537,299.946344,FCFS,537.4728106060037,723.4548622,724.980547,0.0,0,0,-0.04828790512739846
bernoulli_half_k2,76,20260997,0.5,2,2151,1066,0.49558344955834494,1977.246012,0.4801220938292793,3.2954100200000003,0.256537,299.946344,SPJF-E,60.09163096716698,734.9372186499972,948.222359,877.0243,0,0,-0.07700560532709252
bernoulli_half_k2,76,20260997,0.5,2,2151,1066,0.49558344955834494,1977.246012,0.4801220938292793,3.2954100200000003,0.256537,299.946344,Guard(300),149.1044109399625,740.8739991999992,828.271653,206.1924,100,1066,-0.0885966973964586
bernoulli_half_k2,77,20260998,0.5,2,2151,1125,0.5230125523012552,2220.65027,0.5392264042128483,3.7010837833333334,0.256537,299.946344,FCFS,682.3166691795556,846.73203412,848.809696,0.0,0,0,0.11388444544769323
bernoulli_half_k2,77,20260998,0.5,2,2151,1125,0.5230125523012552,2220.65027,0.5392264042128483,3.7010837833333334,0.256537,299.946344,SPJF-E,62.49942131022222,861.4201174799999,1050.457098,897.717639,0,0,0.0818419855685184
