trace,reps,rho,metric,pair,d_gain,lo,hi,resolved,verdict,wait,wait_base,d_wait_pct
primary,"0,1,2,3,4",0.8,p99dl,SJF-ref - SPJF-M4,0.12718683987638824,0.11348287641755339,0.14912369581392615,True,SJF-ref better,33.552583387047086,44.39447505906233,-24.421713867753162
primary,"0,1,2,3,4",0.8,p99dl,SPJF-tweedie - SPJF-M4,0.01186184900127607,0.005196793244882494,0.018466840991838953,True,SPJF-tweedie better,43.38931273520004,44.39447505906233,-2.2641608500269923
primary,"0,1,2,3,4",0.8,p99dl,SPJF-M4refit - SPJF-M4,-0.00016551736984093957,-0.0008605422342868346,0.0006450749346051024,False,unresolved,44.40678300067808,44.39447505906233,0.027724039082290902
primary,"0,1,2,3,4",0.8,p99dl,SPJF-l2raw - SPJF-M4,-0.014327632627445963,-0.024917980104056395,-0.007990773120593783,True,SPJF-M4 better,45.634267670214264,44.39447505906233,2.792673208777705
primary,"0,1,2,3,4",0.8,p99dl,SPJF-gamma - SPJF-M4,0.00831155915551518,0.001290455563514381,0.013445045425518642,True,SPJF-gamma better,43.69477944195292,44.39447505906233,-1.5760871508865435
primary,"0,1,2,3,4",0.8,p99dl,SPJF-hurdle - SPJF-M4,0.009830414133511156,0.0009522307923578084,0.017143041158755885,True,SPJF-hurdle better,43.55204382807024,44.39447505906233,-1.8976037668455854
primary,"0,1,2,3,4",0.8,p99dl,SPJF-q50 - SPJF-M4,-0.05322167962085622,-0.06112413867530733,-0.04603520753667891,True,SPJF-M4 better,48.96831606138505,44.39447505906233,10.302725724851332
primary,"0,1,2,3,4",0.8,p99dl,SPJF-q90 - SPJF-M4,-0.025792423812683984,-0.03456896112485021,-0.02051576770780912,True,SPJF-M4 better,46.585915127694705,44.39447505906233,4.936290080504132
primary,"0,1,2,3,4",0.8,p99dl,SPJF-q99 - SPJF-M4,0.0014283304967659394,-0.007671573166552181,0.009342348230748952,False,unresolved,44.27284022331248,44.39447505906233,-0.2739864264371389
primary,"0,1,2,3,4",0.8,p99dl,SPJF-phv - SPJF-M4,0.009327481097765267,0.0020254191799957467,0.015318660926920809,True,SPJF-phv better,43.601196492985075,44.39447505906233,-1.7868857893282415
primary,"0,1,2,3,4",0.8,p99dl,SPJF-logvar - SPJF-M4,0.006233397136307106,0.0015454833578047807,0.011164219395569835,True,SPJF-logvar better,43.855828115791226,44.39447505906233,-1.2133197713330068
primary,"0,1,2,3,4",0.8,mean,FCFS - SPJF-M4,-0.9086714141899822,-0.9255112993966901,-0.8754798688317811,True,SPJF-M4 better,4.160141228293902,1.2507146498701185,232.62113214440365
primary,"0,1,2,3,4",0.8,mean,SJF-ref - SPJF-M4,0.09132858581001779,0.07448870060330995,0.12452013116821897,True,SJF-ref better,0.9588075263635462,1.2507146498701185,-23.339226380444625
primary,"0,1,2,3,4",0.8,mean,SPJF-tweedie - SPJF-M4,0.006581295157809031,0.004517014449710835,0.010044643485621093,True,SPJF-tweedie better,1.2297177248600337,1.2507146498701185,-1.6787942007607577
primary,"0,1,2,3,4",0.8,mean,SPJF-M4refit - SPJF-M4,-6.560981181780168e-05,-0.0006035030933125545,0.00034483430784227286,False,unresolved,1.250915058865387,1.2507146498701185,0.016023558634204144
primary,"0,1,2,3,4",0.8,mean,SPJF-l2raw - SPJF-M4,-0.010325961913506987,-0.014613289067481928,-0.0073401149280881055,True,SPJF-M4 better,1.2836421530855748,1.2507146498701185,2.6326950930714474
primary,"0,1,2,3,4",0.8,mean,SPJF-gamma - SPJF-M4,0.0018300311812832204,-3.929883454602545e-05,0.00501488819790651,False,unresolved,1.2449465425011998,1.2507146498701185,-0.4611849209184232
primary,"0,1,2,3,4",0.8,mean,SPJF-hurdle - SPJF-M4,0.0038317068578379576,0.0026559136498758877,0.0058621576516766334,True,SPJF-hurdle better,1.2384295320306413,1.2507146498701185,-0.9822478565157068
primary,"0,1,2,3,4",0.8,mean,SPJF-q50 - SPJF-M4,-0.02264878943308901,-0.02663508931639665,-0.01961759066814883,True,SPJF-M4 better,1.32313271818207,1.2507146498701185,5.790135129501508
primary,"0,1,2,3,4",0.8,mean,SPJF-q90 - SPJF-M4,-0.01559951752537947,-0.022425005913980965,-0.012189360898154625,True,SPJF-M4 better,1.30068009366927,1.2507146498701185,3.9949515106695337
primary,"0,1,2,3,4",0.8,mean,SPJF-q99 - SPJF-M4,-0.022090227939877694,-0.029723489474471163,-0.01518626861052775,True,SPJF-M4 better,1.321324085651815,1.2507146498701185,5.645527202310209
primary,"0,1,2,3,4",0.8,mean,SPJF-phv - SPJF-M4,-0.0008098359942444455,-0.001857637409776075,0.00128559342271045,False,unresolved,1.2532762615259503,1.2507146498701185,0.2048118374641098
primary,"0,1,2,3,4",0.8,mean,SPJF-logvar - SPJF-M4,0.0017558091213299987,-1.637082146195845e-05,0.003849891342397462,False,unresolved,1.2451215036331305,1.2507146498701185,-0.4471960280923277
primary,"0,1,2,3,4",1.0,p99dl,FCFS - SPJF-M4,-0.896742446805334,-0.9133352844014703,-0.8720737068559842,True,SPJF-M4 better,273.4973870696509,67.28707011371876,306.4635101623918
primary,"0,1,2,3,4",1.0,p99dl,SJF-ref - SPJF-M4,0.10325755319466601,0.08666471559852973,0.12792629314401585,True,SJF-ref better,43.62918621748691,67.28707011371876,-35.159628523353376
primary,"0,1,2,3,4",1.0,p99dl,SPJF-tweedie - SPJF-M4,0.019139629856613216,0.011054573892986233,0.02382290055964452,True,SPJF-tweedie better,62.91111044079092,67.28707011371876,-6.503418361852029
primary,"0,1,2,3,4",1.0,p99dl,SPJF-M4refit - SPJF-M4,-0.0002996021616360478,-0.001153461548737869,0.00032579025804850824,False,unresolved,67.35510936126124,67.28707011371876,0.1011178632499479
primary,"0,1,2,3,4",1.0,p99dl,SPJF-l2raw - SPJF-M4,-0.009446659698284843,-0.01941177438845528,-0.004318006516726686,True,SPJF-M4 better,69.47378039449471,67.28707011371876,3.249822405820758
primary,"0,1,2,3,4",1.0,p99dl,SPJF-gamma - SPJF-M4,0.014046166060820098,0.006824833526121727,0.01835181489732679,True,SPJF-gamma better,64.08981396868866,67.28707011371876,-4.7516649775752775
primary,"0,1,2,3,4",1.0,p99dl,SPJF-hurdle - SPJF-M4,0.017388697591423585,0.008165559575776263,0.02228146044833022,True,SPJF-hurdle better,63.30210053458826,67.28707011371876,-5.922340759369787
primary,"0,1,2,3,4",1.0,p99dl,SPJF-q50 - SPJF-M4,-0.05654393755841114,-0.06841056907078012,-0.04626154921431292,True,SPJF-M4 better,80.26689796879914,67.28707011371876,19.2902259425827
primary,"0,1,2,3,4",1.0,p99dl,SPJF-q90 - SPJF-M4,-0.02122900120817628,-0.029685049601731982,-0.015637634764111584,True,SPJF-M4 better,72.13548556908987,67.28707011371876,7.205567796572252
primary,"0,1,2,3,4",1.0,p99dl,SPJF-q99 - SPJF-M4,0.0038013614069036805,-0.0050155414478105535,0.009735222014293134,False,unresolved,66.42623556315928,67.28707011371876,-1.2793461642847839
primary,"0,1,2,3,4",1.0,p99dl,SPJF-phv - SPJF-M4,0.015456112617256323,0.0065697943510627105,0.019934663411999027,True,SPJF-phv better,63.74386666461841,67.28707011371876,-5.265801353978027
primary,"0,1,2,3,4",1.0,p99dl,SPJF-logvar - SPJF-M4,0.015134071805431026,0.00870336608558483,0.019090578816374288,True,SPJF-logvar better,63.82130605086716,67.28707011371876,-5.150713290078274
primary,"0,1,2,3,4",1.0,mean,FCFS - SPJF-M4,-0.9232748172687524,-0.9348212208209656,-0.9011937910314922,True,SPJF-M4 better,10.270035976595123,2.351909288475506,336.6680308172983
primary,"0,1,2,3,4",1.0,mean,SJF-ref - SPJF-M4,0.07672518273124762,0.06517877917903442,0.09880620896850772,True,SJF-ref better,1.6955368990464774,2.351909288475506,-27.90806569986743
primary,"0,1,2,3,4",1.0,mean,SPJF-tweedie - SPJF-M4,0.007088018419508124,0.005748198914260478,0.009151868841912741,True,SPJF-tweedie better,2.2915314740908803,2.351909288475506,-2.5671829555876453
primary,"0,1,2,3,4",1.0,mean,SPJF-M4refit - SPJF-M4,6.802879743972312e-07,-0.0003966367730852599,0.00036985765654969354,False,unresolved,2.351996571012399,2.351909288475506,0.003711135345245175
primary,"0,1,2,3,4",1.0,mean,SPJF-l2raw - SPJF-M4,-0.00876352187725049,-0.012170247154749741,-0.006419930305699713,True,SPJF-M4 better,2.4271824194168183,2.351909288475506,3.2005116570675125
primary,"0,1,2,3,4",1.0,mean,SPJF-gamma - SPJF-M4,0.0036768241251448064,0.0025556315223248887,0.005376232981645717,True,SPJF-gamma better,2.3207037835542055,2.351909288475506,-1.326815837422366
primary,"0,1,2,3,4",1.0,mean,SPJF-hurdle - SPJF-M4,0.004749922311093613,0.0036982590637760827,0.006035906768881856,True,SPJF-hurdle better,2.3114284164028263,2.351909288475506,-1.7211918959221162
primary,"0,1,2,3,4",1.0,mean,SPJF-q50 - SPJF-M4,-0.025015148433392476,-0.029224217230279976,-0.02175682284364039,True,SPJF-M4 better,2.566477959707769,2.351909288475506,9.123169515238622
primary,"0,1,2,3,4",1.0,mean,SPJF-q90 - SPJF-M4,-0.012422447657224778,-0.01732561027218685,-0.009957496078211397,True,SPJF-M4 better,2.458414026818029,2.351909288475506,4.528437336609975
primary,"0,1,2,3,4",1.0,mean,SPJF-q99 - SPJF-M4,-0.018336022066036906,-0.024353595104841884,-0.01326366171090836,True,SPJF-M4 better,2.509134885365189,2.351909288475506,6.685019599186823
primary,"0,1,2,3,4",1.0,mean,SPJF-phv - SPJF-M4,0.0026168653472904424,0.001644452759505824,0.003924790288663474,True,SPJF-phv better,2.329785129418224,2.351909288475506,-0.9406893014833501
primary,"0,1,2,3,4",1.0,mean,SPJF-logvar - SPJF-M4,0.003723966337016771,0.0029761203363043,0.0048102647581736,True,SPJF-logvar better,2.320340928002046,2.351909288475506,-1.3422439644312318
