trace,reps,rho,metric,pair,d_gain,lo,hi,resolved,verdict,wait,wait_base,d_wait_pct
validpre,"0,1",1.0,p99dl,SPJF-M4refit - SPJF-M4,-0.0012389726967779735,-0.0025349166532282696,0.00014901032204911368,False,unresolved,80.04845645278688,79.79697913512577,0.31514641329375254
validpre,"0,1",1.0,p99dl,SPJF-l2raw - SPJF-M4,-0.030984384930636155,-0.05865592237561445,-0.012515064273396749,True,SPJF-M4 better,86.2463296745716,79.79697913512577,8.082198861845006
validpre,"0,1",1.0,p99dl,SPJF-tweedie - SPJF-M4,0.028755883878575528,0.018732687773087446,0.03668275908488394,True,SPJF-tweedie better,73.82800620093926,79.79697913512577,-7.48019912392778
validpre,"0,1",1.0,p99dl,SPJF-gamma - SPJF-M4,0.01982315104435739,0.011551029191013112,0.027931957272705598,True,SPJF-gamma better,75.70719048649062,79.79697913512577,-5.125242450230637
validpre,"0,1",1.0,p99dl,SPJF-hurdle - SPJF-M4,0.0235963113524581,0.011243113039911,0.032069948209625235,True,SPJF-hurdle better,74.91415610939262,79.79697913512577,-6.1190574864553735
validpre,"0,1",1.0,p99dl,SPJF-q50 - SPJF-M4,-0.0661774348420856,-0.08108318491113391,-0.05283217167465452,True,SPJF-M4 better,93.6070982663333,79.79697913512577,17.30656884619892
validpre,"0,1",1.0,p99dl,SPJF-q90 - SPJF-M4,-0.026331938572115465,-0.04190418045797174,-0.014392278281518676,True,SPJF-M4 better,85.27467897057494,79.79697913512577,6.864545368532565
validpre,"0,1",1.0,p99dl,SPJF-q99 - SPJF-M4,-0.012663975356320245,-0.03203614487656112,0.004450784457469101,False,unresolved,82.43499329850053,79.79697913512577,3.305907306224751
validpre,"0,1",1.0,p99dl,SPJF-phv - SPJF-M4,0.023546426190179215,0.010546905308741344,0.0325353147485989,True,SPJF-phv better,74.91446954980472,79.79697913512577,-6.11866468911455
validpre,"0,1",1.0,p99dl,SPJF-logvar - SPJF-M4,0.018982358186074633,0.011743654038918508,0.025355544419947456,True,SPJF-logvar better,75.84978425279243,79.79697913512577,-4.946546755422001
validpre,"0,1",1.0,mean,FCFS - SPJF-M4,-0.8952628941166667,-0.9123879740651123,-0.8616020365551939,True,SPJF-M4 better,8.645251540264631,2.4995863095100566,245.86729441477797
validpre,"0,1",1.0,mean,SJF-ref - SPJF-M4,0.10473710588333329,0.08761202593488775,0.13839796344480618,True,SJF-ref better,1.7819458199821199,2.4995863095100566,-28.710370464006953
validpre,"0,1",1.0,mean,SPJF-M4refit - SPJF-M4,-0.00015563190247980252,-0.000733481748483561,0.00039836324879297905,False,unresolved,2.5006746678784024,2.4995863095100566,0.043541539822211386
validpre,"0,1",1.0,mean,SPJF-l2raw - SPJF-M4,-0.007996534746612216,-0.01501947291895582,-0.0034019645218947474,True,SPJF-M4 better,2.5540011598247343,2.4995863095100566,2.1769542466946694
validpre,"0,1",1.0,mean,SPJF-tweedie - SPJF-M4,0.011872543137142477,0.0094406955656401,0.015821791979684727,True,SPJF-tweedie better,2.41810293998227,2.4995863095100566,-3.2598742126955442
validpre,"0,1",1.0,mean,SPJF-gamma - SPJF-M4,0.00903724248646498,0.006354783544349979,0.012830263240082298,True,SPJF-gamma better,2.4374735098189264,2.4995863095100566,-2.484923183280871
validpre,"0,1",1.0,mean,SPJF-hurdle - SPJF-M4,0.011022494758475387,0.00912532012837811,0.01295431142228861,True,SPJF-hurdle better,2.4237182225941245,2.4995863095100566,-3.0352257342457176
validpre,"0,1",1.0,mean,SPJF-q50 - SPJF-M4,-0.02766618923320563,-0.03104156830352452,-0.025113360062277424,True,SPJF-M4 better,2.689093472839056,2.4995863095100566,7.58154109774048
validpre,"0,1",1.0,mean,SPJF-q90 - SPJF-M4,-0.012994199316181954,-0.019358268116207715,-0.009579384090662472,True,SPJF-M4 better,2.588251884381414,2.4995863095100566,3.5472099736670715
validpre,"0,1",1.0,mean,SPJF-q99 - SPJF-M4,-0.016535222235349534,-0.024787524418511647,-0.01003509000206025,True,SPJF-M4 better,2.6131744506954195,2.4995863095100566,4.544277617188077
validpre,"0,1",1.0,mean,SPJF-phv - SPJF-M4,0.008528488995652284,0.006241423990028342,0.010956252752408446,True,SPJF-phv better,2.4410402897295853,2.4995863095100566,-2.342228374260333
validpre,"0,1",1.0,mean,SPJF-logvar - SPJF-M4,0.006503629469457817,0.004305298272957328,0.008676066643992114,True,SPJF-logvar better,2.454738480622476,2.4995863095100566,-1.7942100545578388
