scope,queue_name,policy,n,n_busy,mean,p99,p99_busy,max_excess,harm,heavy_p99,overall_p99_lo,overall_p99_hi,overall_mean_lo,overall_mean_hi,busy_p99_lo,busy_p99_hi,busy_mean_lo,busy_mean_hi,mean_reduction,mean_gap,p99_reduction,p99_gap,p99_busy_reduction,p99_busy_gap,mean_gap_lo,mean_gap_hi,mean_gap_valid,mean_reduction_lo,mean_reduction_hi,mean_reduction_valid,p99_gap_lo,p99_gap_hi,p99_gap_valid,p99_reduction_lo,p99_reduction_hi,p99_reduction_valid,p99_busy_gap_lo,p99_busy_gap_hi,p99_busy_gap_valid,p99_busy_reduction_lo,p99_busy_reduction_hi,p99_busy_reduction_valid
CE1|short,short,Constant-3.5L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|short,short,Age-3.5L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|short,short,Constant-5L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|short,short,Age-5L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|short,short,Constant-10L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|short,short,Age-10L,10019,3954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE1|long,long,FCFS,14346,13869,724.7456433849156,29091.44999999987,29296.119999999988,0.0,0.0,67083.32,198.57074999999938,44240.634999999915,18.290522015811742,1935.328855401614,224.0,44406.53499999996,18.891611964491858,2002.7045578212658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,1899,0.0,0.0,1979,0.0,0.0,1902,0.0,0.0,1980
CE1|long,long,SJF,14346,13869,430.2610483758539,17663.949999999993,17730.79999999999,70193.0,70193.0,64712.64000000001,213.6344999999975,34755.09649999997,15.626827454818272,1049.365635329624,235.0,35571.174499999994,16.168941921039135,1087.786137001584,0.4063282031385178,1.0,0.3928130086331182,1.0,0.39477309623253876,1.0,1.0,1.0,2000,0.0952586904639606,0.49830143273911404,2000,1.0,1.0,1899,-0.045432703942212764,0.901114657968652,1979,1.0,1.0,1902,-0.04492405216965739,0.9001440423588074,1980
CE1|long,long,SPJF-E,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Constant-3.5L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Age-3.5L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Constant-5L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Age-5L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Constant-10L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|long,long,Age-10L,14346,13869,466.9850829499512,17903.74999999998,18013.64,43505.0,3130.0,67050.12000000001,205.9169999999993,37533.61849999726,16.8182811089842,1140.1789861231189,252.0,43561.4995,17.599357979298976,1181.3690354218425,0.35565658488279683,0.8752938686895751,0.3845700369008742,0.979015532706192,0.385118575429101,0.9755441267513557,0.0857092304854175,0.9087170270156384,2000,0.010369157547936061,0.45257990853006913,2000,0.0,1.1138861089400616,1899,-0.0256856631043608,0.8901477616578366,1979,-0.027634193895003278,1.2329096761606113,1902,-0.019229684099514255,0.8905315375415064,1980
CE1|day,day,FCFS,10232,10232,1772677.4796716184,4035464.48,4035464.48,0.0,0.0,4316660.75,3538175.8839999987,4473144.485000006,934859.4791858931,2625118.639571869,3538175.8839999987,4473144.485000006,934859.4791858931,2625118.639571869,0.0,0.0,0.0,,0.0,,0.0,0.0,2000,0.0,0.0,2000,0.0,0.0,159,0.0,0.0,2000,0.0,0.0,159,0.0,0.0,2000
CE1|day,day,SJF,10232,10232,200904.06626270525,4901800.220000013,4901800.220000013,7061237.0,6275.0,6838646.0,1879253.7104999966,6236101.336500009,78802.66731806866,328589.0165381896,1879253.7104999966,6236101.336500009,78802.66731806866,328589.0165381896,0.8866663177218668,1.0,-0.21468055146901266,,-0.21468055146901266,,1.0,1.0,2000,0.7501880153795193,0.9582430141360839,2000,1.0,1.0,159,-0.6224297148372521,0.5360379225010362,2000,1.0,1.0,159,-0.6224297148372521,0.5360379225010362,2000
CE1|day,day,SPJF-E,10232,10232,717851.8836982017,6392458.13,6392458.13,6929004.0,19451.0,7015001.75,4916977.2915,7021689.482,254598.41584557688,1207434.5857617848,4916977.2915,7021689.482,254598.41584557688,1207434.5857617848,0.5950465372690463,0.6711053813320819,-0.584069977986772,,-0.584069977986772,,0.27653328829585033,0.9053248653774479,2000,0.21478490426577157,0.8582403503923831,2000,-22.854210646681807,0.6184283799196805,159,-0.8185393915240786,-0.12472442983403922,2000,-22.854210646681807,0.6184283799196805,159,-0.8185393915240786,-0.12472442983403922,2000
CE1|day,day,Constant-3.5L,10232,10232,1608603.7094409694,4137169.980000001,4137169.980000001,259131.0,19451.0,4441696.0,3670629.579499998,4579664.755,818181.8616979809,2465969.6537030106,3670629.579499998,4579664.755,818181.8616979809,2465969.6537030106,0.09255703426719397,0.10438767371360515,-0.025202922861558896,,-0.025202922861558896,,0.0150240006683456,0.253407882559826,2000,0.012997484442887635,0.205598230023219,2000,-1.647907834115999,-0.01653635064762834,159,-0.0373785065890333,0.001309291218862661,2000,-1.647907834115999,-0.01653635064762834,159,-0.0373785065890333,0.001309291218862661,2000
CE1|day,day,Age-3.5L,10232,10232,1608608.398455825,4137169.980000001,4137169.980000001,259131.0,19451.0,4441696.0,3670629.579499998,4579664.755,818187.6198280731,2465977.112132427,3670629.579499998,4579664.755,818187.6198280731,2465977.112132427,0.09255438910759262,0.10438469044972275,-0.025202922861558896,,-0.025202922861558896,,0.015016085360211678,0.253402089330478,2000,0.012988548441930592,0.20558266509711215,2000,-1.647907834115999,-0.01653635064762834,159,-0.0373785065890333,0.001309291218862661,2000,-1.647907834115999,-0.01653635064762834,159,-0.0373785065890333,0.001309291218862661,2000
CE1|day,day,Constant-5L,10232,10232,1341443.2887998435,4311831.78,4311831.78,463348.0,19451.0,4485930.5,3854196.756749999,4749313.34,550204.6851334926,2194095.4063385106,3854196.756749999,4749313.34,550204.6851334926,2194095.4063385106,0.24326714578201747,0.27436155058539907,-0.06848463203422872,,-0.06848463203422872,,0.06393871811128618,0.5946666573760668,2000,0.05635773547401892,0.49411630706529025,2000,-3.719236368812926,-0.02577583329129901,159,-0.08556088943992489,-0.01584780162115668,2000,-3.719236368812926,-0.02577583329129901,159,-0.08556088943992489,-0.01584780162115668,2000
CE1|day,day,Age-5L,10232,10232,1339794.5129007036,4311822.78,4311822.78,463339.0,19451.0,4485923.5,3854188.9969999986,4749316.825,549689.1525269184,2192394.0758310067,3854188.9969999986,4749316.825,549689.1525269184,2192394.0758310067,0.2441972506195006,0.27541054141644006,-0.06848240180768483,,-0.06848240180768483,,0.06574422873461619,0.5950377167683686,2000,0.05764431427894024,0.49584679325083625,2000,-3.7192244703178243,-0.025777042312438957,159,-0.08555640971238039,-0.015848036423416464,2000,-3.7192244703178243,-0.025777042312438957,159,-0.08555640971238039,-0.015848036423416464,2000
CE1|day,day,Constant-10L,10232,10232,1084950.2570367474,4948163.7,4948163.7,1075657.0,19451.0,4982827.25,3409326.864,4983075.524999999,482351.1352408974,1767450.182266585,3409326.864,4983075.524999999,482351.1352408974,1767450.182266585,0.38795958685178866,0.4375485784196501,-0.2261695585535175,,-0.2261695585535175,,0.1040437698295636,0.6669822656647496,2000,0.08353235392833742,0.5833832514298342,2000,-14.592938020711413,1.2511918241708226,159,-0.27714485422125995,0.14604144437300054,2000,-14.592938020711413,1.2511918241708226,159,-0.27714485422125995,0.14604144437300054,2000
CE1|day,day,Age-10L,10232,10232,1086409.7309421422,4948158.87,4948158.87,1076086.0,19451.0,4982827.75,3409417.44,4983075.220000001,483098.9105352793,1769727.7367501645,3409417.44,4983075.220000001,483098.9105352793,1769727.7367501645,0.3871362707538907,0.4366200260641109,-0.22616836166527232,,-0.22616836166527232,,0.10422869924309461,0.6659112887829093,2000,0.08122886458641988,0.5818054720103225,2000,-14.59301168152351,1.2511918241708226,159,-0.27714829727377505,0.1460017672605344,2000,-14.59301168152351,1.2511918241708226,159,-0.27714829727377505,0.1460017672605344,2000
CE1|infinite,infinite,FCFS,12806,8699,382.87490238950494,10899.95,12034.02,0.0,0.0,0.0,0.0,12388.04275,0.0,1320.0296290723536,0.0,12973.290250000004,0.0,1906.7997633737195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289,0.0,0.0,1741,0.0,0.0,1032,0.0,0.0,1289,0.0,0.0,841,0.0,0.0,1289
CE1|infinite,infinite,SJF,12806,8699,336.5450570045291,9577.0,10074.500000000164,3110.0,0.0,0.0,0.0,12512.1805,0.0,1160.037118468074,0.0,12688.6095,0.0,1675.6885256841556,0.12100517713705805,1.0,0.12137211638585499,1.0,0.16283170544837355,1.0,1.0,1.0,1289,0.0,0.12120372685627816,1741,1.0,1.0,1032,-0.011608373166309555,0.16412798982706298,1289,1.0,1.0,841,-0.013019116677653262,0.16605817510929627,1289
CE1|infinite,infinite,SPJF-E,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Constant-3.5L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Age-3.5L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Constant-5L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Age-5L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Constant-10L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE1|infinite,infinite,Age-10L,12806,8699,380.69928158675623,11316.0,12014.02,1487.0,0.0,0.0,0.0,12543.05225,0.0,1312.5164800112618,0.0,12598.704500000003,0.0,1895.9469230007735,0.005682328063737696,0.046959379740434785,-0.03816989986192598,-0.31448656411806875,0.0016619550241731007,0.010206581203560905,0.04695937974043387,0.04695937974043586,1289,0.0,0.005691651835399992,1741,-2.932978799950063,0.22617160893261332,1032,-0.04587537091988133,0.029504017708615122,1289,-2.263157894736842,1.5509259259259258,841,-0.04355615367299589,0.027978142119459384,1289
CE2|test,test,FCFS,15572,5142,57.4472129463139,2202.8999999999905,3935.7700000000004,0.0,0.0,4075.7699999999936,78.87750000000032,3559.0,6.940724101362695,125.73457285234554,38.80000000000004,4436.0,4.653846153846154,263.4214907302308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999,0.0,0.0,2000,0.0,0.0,1989,0.0,0.0,1993,0.0,0.0,1919,0.0,0.0,1919
CE2|test,test,SJF,15572,5142,29.245183662984843,529.6099999999915,2072.670000000002,10179.0,62.0,3934.4199999999664,61.0,1665.0,5.741893392188136,58.786118382350715,30.940000000000012,3525.0,3.7115384615384617,123.15096481271283,0.4909207572817271,1.0,0.7595850923782315,1.0,0.4733762389570525,1.0,1.0,1.0,1999,0.1223309954634746,0.5339734427921139,2000,1.0,1.0,1989,0.05294200635385692,0.791669487879165,1993,1.0,1.0,1919,0.20257731958762937,0.6609849181195814,1919
CE2|test,test,SPJF-E,15572,5142,36.59375802722836,669.1199999999735,2437.7700000000004,18447.0,11.0,4338.239999999994,77.0,2383.0,6.79609460140234,74.29461336777032,46.45000000000001,3744.0,4.923076923076923,146.8743851683693,0.3630020300301374,0.7394310072365095,0.6962549366743944,0.9166253309348755,0.3806116719218856,0.8040362836133332,-0.34937116582063465,0.7687524247462564,1999,-0.04778409014942627,0.4093552730816088,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.7449471776499167,1993,-0.9732824427480844,0.9438444924406048,1919,-0.19716494845360727,0.6266664705752586,1919
CE2|test,test,Constant-3.5L,15572,5142,39.02003596198305,852.5799999999981,3288.850000000002,2559.0,11.0,4170.249999999982,77.0,3209.0,6.79609460140234,80.26805355440939,46.45000000000001,4090.0,4.923076923076923,169.41316685584562,0.32076711887749165,0.6533989734995286,0.6129738072540734,0.8069850414452924,0.16436936101448973,0.34722773871504414,-0.34937116582063465,0.6799219130774234,1999,-0.04778409014942627,0.36225926665006014,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.6182449040568334,1993,-0.9732824427480844,0.6542252534217624,1919,-0.19716494845360727,0.47601638287325865,1919
CE2|test,test,Age-3.5L,15572,5142,37.48542255330079,786.6399999999849,3250.9500000000007,2559.0,11.0,4119.479999999989,77.0,3145.0,6.79609460140234,76.48987081818278,46.45000000000001,3925.0,4.923076923076923,163.72796065077563,0.3474805716278696,0.707813972975804,0.6429070770348231,0.8463924364575217,0.17399898876204645,0.3675701787343676,-0.34937116582063465,0.7360600472202318,1999,-0.04778409014942627,0.392023506211255,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.6556611425854556,1993,-0.9732824427480844,0.6603773584905637,1919,-0.19716494845360727,0.43649947422991064,1919
CE2|test,test,Constant-5L,15572,5142,37.97900077061392,765.289999999999,3245.130000000001,3886.0,11.0,4677.159999999996,77.0,3200.0,6.79609460140234,77.70504897906648,46.45000000000001,4407.0,4.923076923076923,162.29474082482028,0.33888871499986584,0.6903124587282141,0.6525988469744417,0.8591517310209182,0.17547773370903264,0.37069400461596264,-0.34937116582063465,0.7180035943758589,1999,-0.04778409014942627,0.38245042401401924,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.6868585552614949,1993,-0.9732824427480844,0.7725977484000548,1919,-0.19716494845360727,0.5141933969119986,1919
CE2|test,test,Age-5L,15572,5142,37.63665553557668,786.6399999999849,3250.9500000000007,3652.0,11.0,4092.549999999999,77.0,3145.0,6.79609460140234,76.86220292446448,46.45000000000001,3925.0,4.923076923076923,164.12107453651154,0.3448480160256123,0.7024514871505274,0.6429070770348231,0.8463924364575217,0.17399898876204645,0.3675701787343676,-0.34937116582063465,0.7305275275157694,1999,-0.04778409014942627,0.3890903018690106,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.6541136001241261,1993,-0.9732824427480844,0.6603773584905637,1919,-0.19716494845360727,0.43649947422991064,1919
CE2|test,test,Constant-10L,15572,5142,37.41523246853326,695.8699999999972,2985.7700000000004,8219.0,11.0,4437.479999999989,77.0,2872.0,6.79609460140234,76.31706445208262,46.45000000000001,3952.0,4.923076923076923,155.56526674233825,0.34870239042755835,0.7103028039766647,0.6841118525579917,0.900638861165724,0.24137589340840548,0.5099028500885625,-0.34937116582063465,0.7386277941573772,1999,-0.04778409014942627,0.39338486177222015,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.7316871978041705,1993,-0.9732824427480844,0.8408853239587017,1919,-0.19716494845360727,0.5558125170048002,1919
CE2|test,test,Age-10L,15572,5142,37.25520164397637,730.4499999999953,3144.59,8021.0,11.0,4397.0499999999865,77.0,2963.0,6.79609460140234,75.92307226148645,46.45000000000001,4162.0,4.923076923076923,159.09345440786984,0.35148809257652847,0.7159772475760652,0.6684143628852883,0.8799729873482756,0.20102292562827606,0.42465782835059895,-0.34937116582063465,0.7444828875628585,1999,-0.04778409014942627,0.3964887026303404,2000,-2.5450071560780216,1.1657356079620853,1989,-0.34974561849123514,0.7017566356274816,1993,-0.9732824427480844,0.8008128182370247,1919,-0.19716494845360727,0.5559375252774065,1919
CE2|short,short,FCFS,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,SJF,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,SPJF-E,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Constant-3.5L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Age-3.5L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Constant-5L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Age-5L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Constant-10L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|short,short,Age-10L,9334,5036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0
CE2|long,long,FCFS,6889,6253,189.07040209028887,8265.35999999999,9266.919999999944,0.0,0.0,15242.940000000002,0.0,16003.302750000048,4.633993675641873,692.844611806035,0.0,16069.0,4.576880891595661,782.3042525442406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,0.0,0.0,1999,0.0,0.0,1703,0.0,0.0,1716,0.0,0.0,1718,0.0,0.0,1744
CE2|long,long,SJF,6889,6253,128.6684569603716,5381.639999999998,5583.279999999973,15031.0,15031.0,15246.830000000002,0.0,13279.91575000015,4.172811930477039,460.69322555380984,0.0,13952.0,3.913449908472757,525.7998364347078,0.3194680101281684,1.0,0.34889224425796284,1.0,0.39750424089125547,1.0,1.0,1.0,1978,0.01699971005980039,0.33969104633261826,1999,1.0,1.0,1703,0.11450170377821701,0.7824198066022005,1716,1.0,1.0,1718,0.05717682282493837,0.7743750771142364,1744
CE2|long,long,SPJF-E,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|long,long,Constant-3.5L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|long,long,Age-3.5L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|long,long,Constant-5L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
CE2|long,long,Age-5L,6889,6253,190.81695456524895,8683.24,9265.479999999967,16350.0,523.0,16584.730000000003,0.0,16164.61950000001,4.810639240433031,698.3762602763253,0.0,16352.0,4.634424083911573,788.4750327287995,-0.00923757740847253,-0.028915500505877094,-0.050557991424452275,-0.14491004674518027,0.00015539143533960242,0.00039091767924576614,-0.9610067352002861,0.0,1978,-0.040969039378027025,0.0,1999,-0.6484620057387562,1.0584233509539152,1703,-0.24652258376059827,0.6453649540059475,1716,-0.5447223992456582,1.1305324872975728,1718,-0.2415799265662235,0.6245919108677864,1744
