rep,level,k,policy,G,guard,B0_base,eta,gap,red_pct,harm,w_p99_dl,used_over_allowed,feasible_cell
4,0,8.0,CAP-G300-B30-e0,300.0,cap,30.0,0.0,0.3524236041692691,20.99930084305246,56.83037228882313,22.22099824696768,0.3649757371432539,True
4,1,5.0,CAP-G300-B30-e0,300.0,cap,30.0,0.0,0.04649474131387907,3.25818426259344,62.40561638772488,115.69507325530016,0.4182677535106647,True
4,2,4.0,CAP-G300-B30-e0,300.0,cap,30.0,0.0,-0.00031201682223201287,-0.025723993438796975,58.9116812646389,262.311226018965,0.4676326069566938,True
0,0,7.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5645314268703925,31.684252953648077,93.02471324801444,31.97882712721823,0.5905815592904886,True
0,1,5.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5064588215626893,36.077156421506615,89.89910639822483,83.50058117508851,0.626941254834334,True
0,2,4.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.2908012379157894,23.67240789944023,74.92306622862816,189.7327581477165,0.6962935422857602,True
1,0,8.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5531987248932257,31.596093236951543,96.3852581679821,20.057024538517,0.4946675548454126,True
1,1,5.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5395678497784565,38.044580717774366,76.60037951171398,74.84874679624987,0.6434899243712425,True
1,2,4.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.3357246204657682,27.637475073256066,67.22934240102768,189.0011296004055,0.7212941091756025,True
2,0,8.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5947767655027296,35.59346082069826,66.22549061477184,16.86754119753835,0.5834601786235968,True
2,1,5.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5359319799498046,35.28510262929062,75.44146017730236,70.56138075143089,0.6420938548032215,True
2,2,4.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.3283747539549055,25.863610867953746,77.19112375378609,157.51061712145787,0.7331751951575279,True
3,0,7.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5270271825605279,29.426430495833532,70.66267329454422,28.89199675023549,0.550710234940052,True
3,1,5.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.4897160072913402,32.79831050541882,73.17740522325039,73.8229877912996,0.6253676150739192,True
3,2,4.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.2468671535033837,19.367959068051604,83.60066185891628,171.95810812592498,0.6907129219174385,True
4,0,8.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5561187896124061,33.13655961005415,60.43549634516239,18.807079020142467,0.5919445918003718,True
4,1,5.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.5041629270140212,35.32992480785741,71.65973062813282,77.3399695855376,0.6779233405490717,True
4,2,4.0,CAP-G300-B30-e0.25,300.0,cap,30.0,0.25,0.32601744626592205,26.878264411147104,101.64403854310513,191.7571935015911,0.7108761023978393,True
0,0,7.0,CAP-G300-B30-e0.5,300.0,cap,30.0,0.5,0.6708136624022333,37.64932960799555,93.38233608007432,29.1865550175309,0.6544547788302104,True
