trace,reps,level,rho_target,k,metric,policy,wait,gain,gain_lo,gain_hi,red_pct,red_lo,red_hi,fcfs,sjf
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SPJF-tweedie_itr,43.43895592689533,0.884221104402728,0.8612128615235101,0.8976130387794901,63.47644999645829,57.91864904396811,67.20875497254625,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SPJF-r1s,42.82420189231649,0.8913536942472206,0.870046020174409,0.903810591451507,63.98808573972067,58.503053507272895,67.73945451939503,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIX-G300,53.97091666623959,0.7613722422467205,0.719809305787471,0.7837941178695216,54.660387563109985,50.789177864682,56.49665311173085,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIXSEL-G300,92.280927266777,0.31482693885728724,0.20436129375785564,0.46261772376120475,22.600432090673372,15.091068431184747,31.262030895394787,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G300,56.76448271963757,0.7280924753569413,0.6872148853396491,0.7496438843348533,52.28519852836356,48.32311530163804,54.18144964594505,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIP-G300,119.20588558301354,0.0018889136984788387,-0.0014751221397333056,0.009357422475396074,0.13196001951163797,-0.10852466030232184,0.620663934572779,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIPC-G300,119.14882075857415,0.0025304331521945334,-0.0010885262651754758,0.00780169514845339,0.17823780626726443,-0.08484205048973648,0.5300511631819171,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIX-G600,47.0459130358697,0.8418214321286814,0.8236075586418168,0.8535110868873742,60.43936571587839,55.58822095652594,63.581298230199096,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,FIXSEL-G600,53.58777765855224,0.7659585515825478,0.7260647709478723,0.7879197575029937,54.9877905942536,51.07407146526227,56.909682987597996,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,CAP-G600,47.43787029907114,0.8371313123365904,0.815477321869613,0.8516021071336434,60.10523046750891,55.135427154982224,63.22569419287741,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIP-G600,118.66466371178653,0.008205193858935199,-0.0016764062393447754,0.025990688324213963,0.5851867253502744,-0.13278789057750467,1.762467358948441,119.35185892388252,33.552583387047086
primary,"0,1,2,3,4",1,0.8,5.0,p99dl,SKIPC-G600,118.67390530005119,0.00806108085286332,-0.0018382324218739804,0.023949419196364678,0.5754258106890753,-0.14165859721534202,1.6429849862453652,119.35185892388252,33.552583387047086
